"","catchment_no","criteria","mean_nrmse","mean_r2","mean_nse","mean_kge","n_windows","mean_delta1","mean_shape1","mean_rate1","sd_delta1","sd_shape1","sd_rate1","mean_delta2","mean_shape2","mean_rate2","sd_delta2","sd_shape2","sd_rate2","median_mod_kge","median_mod_delta1","median_mod_shape1","median_mod_rate1","median_mod_delta2","median_mod_shape2","median_mod_rate2","longitude","latitude","region"
"2163",1887,best_aic,1.48346696919304,0.276004295833584,0.276004295833584,0.302616574979454,2,5.33387977695885,0.774019681114595,0.420934070710246,4.77006044377709,0.339781035839591,0.594483786528599,0.897055720680796,0.428663087770877,1.16487510096516,0.445333978024995,0.34731488241934,0.654192180359418,0.321180450851242,0.840934602302825,0.252551100825357,1.56345947570391,0.345377367823588,0.899168619956263,0.0922374648163869,-76.54494,42.39313,n.a.
"2164",1887,best_bic,1.53929199028594,0.272669640453132,0.272669640453132,0.289930437571078,2,4.07695768014239,0.767958225602339,0.258159885707324,4.09815237921146,0.412727748646523,0.477457993543336,0.914726473563235,0.362034533064892,1.00619165500362,0.443238959616018,0.223659075322715,0.700439884013885,0.319765419090866,7.71603086890386,0.708026095174692,0.0702354256708442,2.26413922633351,0.168339713695731,1.34352669935562,-76.54494,42.39313,n.a.
"2165",1887,best_rmse,1.57732418978453,0.273725026537988,0.273725026537988,0.276120057028794,2,5.25776712114352,0.764328589856202,0.588368481640856,4.99355351813448,0.313133539511231,0.752237951466549,0.773430813510541,0.490730369319756,0.985411753962976,0.450224503513578,0.350040197604507,0.633652097787823,0.317314911505747,16.0409269883148,0.772424597065786,0.0778493810720443,0.923942401138076,0.199471000564201,1.30437581473867,-76.54494,42.39313,n.a.
"2166",1888,best_aic,0.966165189551479,0.298492164775888,0.298492164775888,0.364767587690622,2,5.13323055763041,0.804864341724354,0.287546600080047,4.53784953640677,0.212333342258559,0.437229398731588,0.877720244457857,1.0499386583082,0.788194354829359,0.442891901716581,0.236368155002592,0.426789822630471,0.363793281098826,5.75161838530296,0.849100754774343,0.0540245981601707,1.13855188113986,1.09153024911993,0.960454283876226,-75.33435,43.74729,n.a.
"2167",1888,best_bic,0.981576176252254,0.291984073368253,0.291984073368253,0.353341339682425,2,4.99377152455725,0.825125742890999,0.35559779540676,4.57477619235609,0.235307398656874,0.462729429815939,0.798709023173358,1.02994528850516,0.718049034699253,0.373687241639787,0.23245440271256,0.471734865560032,0.342700460465943,13.1728219202797,0.655219391558271,0.029414558333224,1.2007217853715,1.1194989975402,0.975626076276903,-75.33435,43.74729,n.a.
"2168",1888,best_rmse,0.9681444438825,0.299165023479826,0.299165023479826,0.363844586746928,2,4.15932594366904,0.828888352017167,0.313529416347882,3.60446313228746,0.180933678540819,0.42932079445722,0.738004156086504,1.0876797288693,0.809999071589066,0.258534181810521,0.195849163051841,0.484429650753684,0.3635645818657,11.2831478771948,0.66225612233976,0.0230654184093754,0.867972379647391,1.22249809470647,1.02351605637592,-75.33435,43.74729,n.a.
"2169",1889,best_aic,1.10760550953641,0.167734582736295,0.167734582736295,0.226908581994923,2,4.64382644170921,0.948793541890485,0.484572907487466,4.43063570552233,0.0490474847423278,0.41923495011352,0.634342298112437,0.954255559195221,0.522563165001397,0.275155212467885,0.0506840109384363,0.417437233386306,0.23188115476023,2.02632421120979,0.908587117006959,0.087410791413561,0.986280433421161,0.958926454011058,0.905035613770864,-72.2701,44.86894,n.a.
"2170",1889,best_bic,1.11330016609857,0.16158269591936,0.16158269591936,0.222495932079456,2,5.35612507065181,0.904703041320434,0.377919998176465,4.70822718338684,0.126031731036239,0.390768732796,0.760405934532524,0.913535239800548,0.510619763092475,0.433000359427293,0.123767132699684,0.407351260457173,0.218960919477785,0.503763341138279,0.951276893745898,0.938070301543643,0.230682794648709,0.864926409583753,0.0899689215317432,-72.2701,44.86894,n.a.
"2171",1889,best_rmse,1.12907533301805,0.137236788687884,0.137236788687884,0.214770967760352,2,4.97013107092582,0.921233975636324,0.384916989112797,4.44531582446421,0.0683715508946476,0.404727300582502,0.771555075654447,0.943779160795099,0.617863580007061,0.427079963017587,0.0410555520197688,0.404998555690531,0.214999949586545,10.9629241449312,0.901102888643647,0.0884368669560741,0.921903599865114,0.971995328910395,0.907441065733113,-72.2701,44.86894,n.a.
"2172",189,best_aic,1.21169204564573,-0.22068550755184,-0.22068550755184,-0.330110413912891,1,3.40459548669123,1.11643137872963,0.10673717562255,3.9783117606119,0.257794186955918,0.282266006279682,0.894009648711014,1.09473983606565,0.266744311094834,0.374757291207621,0.256075981290744,0.376791373267169,-0.339725691650439,1.15873866785565,1.19005097747859,0.00562546442456196,1.15873866785565,1.19005097747859,0.00562546442456196,-118.5969391,51.66833115,n.a.
"2173",189,best_bic,1.21709592504316,-0.233095829210549,-0.233095829210549,-0.350253279607976,1,2.65610292105823,1.08357924526684,0.00519706423547167,2.67756667683779,0.213771969825659,0.00126915367241828,0.978427535433874,1.01346090820447,0.335718076387387,0.279632920271957,0.21061537355381,0.461119777072847,-0.352953430606103,1.02044172408792,1.07809874870752,0.00580888813572704,1.02044172408792,1.07809874870752,0.00580888813572704,-118.5969391,51.66833115,n.a.
"2174",189,best_rmse,1.20997535186625,-0.230415978743686,-0.230415978743686,-0.33274603248576,2,2.0854058738195,1.11583088987963,0.141286669146257,2.12090628302072,0.339037006152028,0.320006813755405,1.0040657777751,1.07979833776587,0.308975428306465,0.349374195150247,0.34667384628748,0.419340241988362,-0.327328792774442,10.053986878962,1.03062475846251,0.00290041893493688,0.509051957658541,0.901504156736098,0.610290997256696,-118.5969391,51.66833115,n.a.
"2175",1890,best_aic,1.94539889922524,-0.140002876750489,-0.140002876750489,-0.118731098952816,1,2.62974117262398,1.30946974250188,0.107428348669053,3.58941360604086,0.0852666007149598,0.00871114137150815,0.997337638214807,1.24180327442663,0.282085453748795,0.159270421896364,0.135820241115712,0.360165223604406,-0.0343538166928179,0.81089998644099,1.33915410155114,0.1092387894262,0.81089998644099,1.33915410155114,0.1092387894262,-98.71622,47.80555,n.a.
"2176",1890,best_bic,1.8308183407301,-0.0798499460869894,-0.0798499460869894,-0.133758508575798,1,0.949740450791457,1.29233307918872,0.107597402531553,0.170698729167004,0.143119319455334,0.0123494873081698,0.949740450791457,1.29233307918872,0.107597402531553,0.170698729167004,0.143119319455334,0.0123494873081698,-0.0812203134429328,0.98542836095756,1.14749738929475,0.0950554432820246,0.98542836095756,1.14749738929475,0.0950554432820246,-98.71622,47.80555,n.a.
"2177",1890,best_rmse,1.94265838087571,-0.128609350510293,-0.128609350510293,-0.118598486356965,2,4.66394043823891,1.32491565183458,0.236796045256795,4.39215158212819,0.151353617230382,0.29311988377698,0.89717259585455,1.17825397618076,0.543927825422508,0.217607935424749,0.211613063922274,0.424701879867654,-0.0872378128452072,11.7539608885603,1.33740243379876,0.103955088077064,1.01675916019978,0.950010068692161,0.893579302750442,-98.71622,47.80555,n.a.
"2178",1891,best_aic,1.59972745612739,-0.135780746719299,-0.135780746719299,-0.074606335831088,2,2.11741785470649,1.49786917429269,0.211628289028573,2.26706885511057,0.393719497422075,0.242888640773261,0.888505898930576,1.34456189663832,0.41788483418491,0.392635140255626,0.350550774420629,0.436296925564661,-0.0132633955049608,5.93465637249577,1.90886139603658,0.138788171883289,0.905472019200617,0.95273884021591,0.877004309316692,-98.0276,47.43277,n.a.
"2179",1891,best_bic,1.75991352848116,-0.187732166712318,-0.187732166712318,-0.112850994695439,1,1.00487107349354,1.36130592756905,0.0928153403227902,0.179098985648885,0.0764799525592895,0.00391418499139438,1.00487107349354,1.36130592756905,0.0928153403227902,0.179098985648885,0.0764799525592895,0.00391418499139438,-0.0867611904617847,0.881885676744757,1.43359604583347,0.0928550692749512,0.881885676744757,1.43359604583347,0.0928550692749512,-98.0276,47.43277,n.a.
"2180",1891,best_rmse,1.5365496161537,-0.116033320325988,-0.116033320325988,-0.0560319243857158,2,2.6596169026575,1.39279909984601,0.235233105532284,3.08627220280782,0.237146516805108,0.320227757275003,0.951412715519941,1.34080998332453,0.392030920980374,0.254414826580896,0.275847483573634,0.405061079544727,0.000656039548731058,1.10155726232682,1.43554949659704,0.0989837537621381,1.10155726232682,1.43554949659704,0.0989837537621381,-98.0276,47.43277,n.a.
"2181",1892,best_aic,3.66584365622888,-0.182203398796941,-0.182203398796941,-0.374912642314308,1,2.43072572171883,0.981025428328365,0.127211103141582,3.41987725307092,0.064627666738696,0.165249404959572,0.926271667980224,0.979051831119932,0.301598515561774,0.313376147362092,0.0620958444252463,0.378939660794411,-0.340810047642835,1.29313701998814,0.912187513754037,0.094633279430023,1.29313701998814,0.912187513754037,0.094633279430023,-98.12482,47.22916,n.a.
"2182",1892,best_bic,3.77081384691946,-0.190095302420003,-0.190095302420003,-0.393232560728684,1,0.985246545134601,1.1284077173983,0.110769645049508,0.169874070506217,0.172966235542822,0.0177902842901876,0.985246545134601,1.1284077173983,0.110769645049508,0.169874070506217,0.172966235542822,0.0177902842901876,-0.342795523612639,1.22413950262269,1.1729977215426,0.13076628878873,1.22413950262269,1.1729977215426,0.13076628878873,-98.12482,47.22916,n.a.
"2183",1892,best_rmse,3.66731233942529,-0.173522245636404,-0.173522245636404,-0.395211105465034,2,5.87837268601541,0.991115699106576,0.235767152081796,4.54052909523732,0.056513321475179,0.336530427932387,0.943048732841202,1.00793178033787,0.735028859341059,0.364131490087867,0.0547910318115482,0.374131519057619,-0.231780264771452,1.93516223117277,0.996139104362455,0.0994857150428314,0.911242622927904,1.00790081163232,1.0317296097678,-98.12482,47.22916,n.a.
"2184",1893,best_aic,1.82794792715762,-0.926275797626946,-0.926275797626946,0.0059107932436527,1,3.29375238983077,1.14235797791217,0.206946631205525,4.10990502112013,0.112495427972233,0.235518659962693,0.939241995158916,1.05729188745613,0.402967791279592,0.226465881065267,0.109564349121307,0.371979396001403,0.0443547246349739,0.593255014744426,0.977335871153985,0.121373592159071,0.593255014744426,0.977335871153985,0.121373592159071,-96.24478,47.26663,n.a.
"2185",1893,best_bic,1.83018991536192,-0.89857204059574,-0.89857204059574,0.00435297855001815,1,1.01774026517244,1.14540210131222,0.144720519783719,0.184343584247826,0.0712427177409689,0.0108051775710296,1.01774026517244,1.14540210131222,0.144720519783719,0.184343584247826,0.0712427177409689,0.0108051775710296,0.0609781316763165,0.466658388413288,1.00213842362541,0.123112741757095,0.466658388413288,1.00213842362541,0.123112741757095,-96.24478,47.26663,n.a.
"2186",1893,best_rmse,1.80703121223887,-0.74222481488759,-0.74222481488759,0.0527617802876278,2,2.60252974120365,1.14359530270466,0.539468783874016,3.25240380170964,0.127354369675673,0.430543178891012,0.722030778525689,1.15627617784425,0.364744082555526,0.305871143193161,0.143798797333914,0.327134376520319,0.111197038441124,1.08803071509615,1.1519957111534,1.00504638407245,0.383058929829142,1.22884023616743,0.143266531702516,-96.24478,47.26663,n.a.
"2187",1894,best_aic,3.03169089858241,-0.182036861414899,-0.182036861414899,-0.0630143043993728,1,1.97642328760794,2.45316257819563,0.472390552600625,3.88096499656432,0.167370099934311,0.0424785813897143,1.05930340608037,2.33939171102779,0.502478804996495,0.711712851522128,0.438526972683184,0.131091011842344,0.0419649813631567,1.27249984743859,2.33191360174436,0.438336388284187,1.27249984743859,2.33191360174436,0.438336388284187,-96.81812,48.34109,n.a.
"2188",1894,best_bic,3.03230185212037,-0.158393120769998,-0.158393120769998,-0.0695697810760877,1,1.14573129770065,2.38857806414883,0.454386853064158,0.516585139491923,0.192302367385767,0.0464018556798154,1.14573129770065,2.38857806414883,0.454386853064158,0.516585139491923,0.192302367385767,0.0464018556798154,0.049458459600229,0.986973543183781,2.52472242292441,0.495882884278746,0.986973543183781,2.52472242292441,0.495882884278746,-96.81812,48.34109,n.a.
"2189",1894,best_rmse,2.86832505125886,-0.0989952154705196,-0.0989952154705196,0.00484941742485731,2,4.39911240094569,2.64396046805522,0.537247042196325,4.83450841322583,0.133283992615821,0.104769237342276,1.08846509240606,2.07642674601681,0.737781022719227,1.09734930654875,0.703940980456028,0.698459832902311,0.0968384021255859,2.7084466427853,2.57582559060964,0.503068760413546,2.7084466427853,2.57582559060964,0.503068760413546,-96.81812,48.34109,n.a.
"2190",1895,best_aic,2.73121584850813,-0.305048953791395,-0.305048953791395,-0.167248410819607,1,0.853322553519825,1.33312428123388,0.0943195605127909,0.259694292845621,0.16331930151316,0.0130807020235405,0.810977021584077,1.31868649410893,0.129161307398938,0.16278311943669,0.179082140145168,0.174313900729221,-0.160315124908628,0.807519691303919,1.3008061583255,0.084285945030519,0.807519691303919,1.3008061583255,0.084285945030519,-100.53986,48.13834,n.a.
"2191",1895,best_bic,2.86247752004129,-0.257901059247751,-0.257901059247751,-0.203716159687476,1,0.939966364482463,1.25105727101576,0.0884441489089164,0.175949627959775,0.12078496512898,0.0103192698669866,0.939966364482463,1.25105727101576,0.0884441489089164,0.175949627959775,0.12078496512898,0.0103192698669866,-0.213534637737231,0.828735295178617,1.278925927813,0.0945058637055098,0.828735295178617,1.278925927813,0.0945058637055098,-100.53986,48.13834,n.a.
"2192",1895,best_rmse,2.85518617179538,-0.231538490906536,-0.231538490906536,-0.19087042443459,1,1.25354123412085,1.34295741195551,0.133301363231808,0.917459730099987,0.181243087508048,0.1887198204253,0.971375912610128,1.31698725236694,0.197370709838945,0.183078223611923,0.202816665429545,0.280370682837572,-0.242754132382501,0.872544484285604,1.20084171202569,0.0891148638704733,0.872544484285604,1.20084171202569,0.0891148638704733,-100.53986,48.13834,n.a.
"2193",1896,best_aic,3.31447191440972,-0.190106141610405,-0.190106141610405,-0.290834529440356,2,3.54446456002736,1.55688983489469,0.308281045069944,3.34780626212931,0.610637489485527,0.310562796674312,0.918366833961944,1.33636911795052,0.567455977840955,0.384284127473122,0.613887223759052,0.427381523696144,-0.243030211945823,1.70718246440594,1.47083354617227,0.255947670848429,0.777445604267187,2.57730198407007,0.189502794263115,-100.44208,48.58889,n.a.
"2194",1896,best_bic,3.79750269964589,-0.481358938218202,-0.481358938218202,-0.644977122241284,2,3.37402645968593,1.52792507220581,0.304222494626764,5.33873050369539,0.435091335239197,0.384498959449605,0.718680092837048,1.51248654981518,0.368115722325268,0.236126650990969,0.442218187125821,0.382637805781085,-0.334700888792123,0.79438686111791,1.11481195624851,1.57489562359441,0.476299283455288,1.72425841215624,0.127120934675548,-100.44208,48.58889,n.a.
"2195",1896,best_rmse,3.29393991055709,-0.249272609934249,-0.249272609934249,-0.394365741322025,2,4.71215855966868,1.84172078805217,0.261649448734796,5.05825719146016,0.458759739378707,0.335275935060499,0.906101201399327,1.36547638496099,0.611092133012755,0.397667909076083,0.476369373085536,0.444947051299385,-0.197310175577846,7.99344740445776,2.28903539677372,0.173234846046382,1.24134570082815,1.02502971209488,0.371958106762178,-100.44208,48.58889,n.a.
"2196",1897,best_aic,0.866024389701704,0.126351629019619,0.126351629019619,0.322747844259726,2,2.66747181768818,1.35880484999611,0.178680327779533,2.83465846504626,0.270693445952526,0.226009238670942,1.01198524187318,1.19397439297346,0.425899446024124,0.370861038487312,0.239458250270563,0.412540498153544,0.319454140267393,5.77403392192034,1.27478272270373,0.0757979095102816,1.25228063831219,1.3890998662302,0.794568837525237,-92.56599,48.26463,n.a.
"2197",1897,best_bic,0.865833409885512,0.129950900379078,0.129950900379078,0.317461471907006,1,2.18843012688231,1.2453718430307,0.131961666995103,2.94407230010729,0.159527717422328,0.194097068559447,0.975503796194533,1.19001301317927,0.268151575988742,0.303234094900547,0.172107321089674,0.430915111571772,0.324829548806905,1.25361210531636,1.2050008570026,0.0746783918342904,1.25361210531636,1.2050008570026,0.0746783918342904,-92.56599,48.26463,n.a.
"2198",1897,best_rmse,0.861171814509781,0.129759521402193,0.129759521402193,0.330663259130864,2,3.50486281678511,1.32027140684124,0.245655210380526,3.68982074086255,0.207608733615117,0.338739282065056,0.885483421781297,1.19336832248038,0.588505526409566,0.426727262182741,0.293825160939786,0.470416298530622,0.326211884271617,1.85129547744065,1.44577600275902,0.0896574940631716,1.55184302013589,1.17968810369061,1.07930118181581,-92.56599,48.26463,n.a.
"2199",1898,best_aic,1.39117730181668,0.168604617798341,0.168604617798341,0.239261609508518,1,1.72593457613369,1.84223863848071,0.274440883683715,1.80008429337554,0.203519370330598,0.0373286594310408,1.08574481386436,1.76473003173848,0.286821702412831,0.894096371603352,0.280629140497425,0.0808190657268554,0.2401957049265,0.889376135426183,1.81593491749184,0.260991515842885,0.889376135426183,1.81593491749184,0.260991515842885,-93.54933,48.39578,n.a.
"2200",1898,best_bic,1.40988706442697,0.170303606858195,0.170303606858195,0.225515693229111,1,1.02144974095294,1.81602055299421,0.262321826860446,0.979015021258485,0.267668756428171,0.0687732884813724,0.856029419435835,1.80239023252504,0.290684204137893,0.901758754959129,0.30027933076406,0.1195423279004,0.232896507890743,0.338002575713543,1.87526876341429,0.281688568984416,0.338002575713543,1.87526876341429,0.281688568984416,-93.54933,48.39578,n.a.
"2201",1898,best_rmse,1.37724562175317,0.168738800509775,0.168738800509775,0.242780919531711,2,4.03350619493389,1.81923584932543,0.256059243811043,4.36600025258726,0.19797272635272,0.0551395303304889,0.828540889270669,1.64788717082696,0.266998642890331,1.15198326376096,0.315982275502995,0.118230445112673,0.245676236860152,0.046976915974211,1.59399630218437,0.161817435931045,0.0189578142847524,1.95844621171043,0.305518800024062,-93.54933,48.39578,n.a.
"2202",1899,best_aic,2.97986873526484,0.0666905343915022,0.0666905343915022,0.0707970925435086,2,4.39575181919226,1.2520006021131,0.557310826044603,3.87398808606419,0.621535424599072,0.690891105692003,0.722532587994744,1.4855818924731,1.02663907496333,0.305468627872277,0.498013560172811,0.642770491965748,0.102884316792566,6.21581280127328,1.0646099115595,0.224688204525434,1.10164641486986,1.54508469815671,1.1061079628313,-96.48756,45.29163,n.a.
"2203",1899,best_bic,2.91818620987244,0.0824646353937591,0.0824646353937591,0.0962918762479483,1,2.93425467225347,1.2401799590915,0.476545765038882,4.83516095003849,0.554106630045279,0.592778792285136,0.831601925891324,1.32349965983224,0.646816841196307,0.238774046611973,0.606198090870151,0.776036812694564,0.10834475702462,1.02396445874515,1.01741294570068,0.289377126736943,1.02396445874515,1.01741294570068,0.289377126736943,-96.48756,45.29163,n.a.
"2204",1899,best_rmse,2.91583228048886,0.0825405705754911,0.0825405705754911,0.081771855072304,2,4.90037700030737,1.26664823158631,0.620272029879637,4.49668434778975,0.446575854956474,0.58517650092762,0.794375069477095,1.56952202839701,0.997535357010447,0.422616303507143,0.659452315718904,0.774643949359848,0.088855519726212,0.976778077882093,1.19029110495251,0.999653301058506,0.493526762521855,1.03883315345886,0.250991071356103,-96.48756,45.29163,n.a.
"2205",19,best_aic,0.900934038735048,0.361758826805883,0.361758826805883,0.434159592493364,2,3.77309983782004,1.33396799519664,0.199117454505046,3.77585755329291,0.341065182411316,0.282909660161207,0.850685335640973,1.11551589309986,0.335717391901388,0.360441040599086,0.184574996159371,0.302514814161056,0.438570947149904,1.46337491681808,0.958508690096291,0.0827122572922211,0.970328143190491,1.44828615455956,0.114632840724608,-125.3826065,58.85496902,n.a.
"2206",19,best_bic,0.905004300462854,0.353899033613951,0.353899033613951,0.434113858984081,2,3.32040448262701,1.21540902917811,0.178168355506885,4.02377656694798,0.35854189002915,0.171565719417854,0.975027427596079,1.2039696576202,0.260380701771896,0.328052931976069,0.391043309607705,0.281602915945668,0.430200611044816,1.37310816902737,1.14863051551932,0.544525849632528,0.368698965279789,1.64330713403799,0.121539538663414,-125.3826065,58.85496902,n.a.
"2207",19,best_rmse,0.911375880051717,0.349273486555297,0.349273486555297,0.428470894836811,2,6.01443366552783,1.35305472697841,0.132129595414659,5.10699585122974,0.27629079833999,0.11585929912035,0.966679340244101,1.14531553472365,0.373950006222072,0.237389489802747,0.210588493030832,0.284462031358095,0.425905474903868,0.902081186421012,0.838754870746528,0.0642291378603037,0.902081186421012,0.838754870746528,0.0642291378603037,-125.3826065,58.85496902,n.a.
"2208",1900,best_aic,1.52144756268459,0.222128745003223,0.222128745003223,0.277549859800977,1,3.09268092484882,1.37538096890298,0.443018031737139,3.75915185007443,0.242926115136547,0.135486201975849,0.902012614257797,1.33589852426322,0.601257446851421,0.240426179287932,0.149145968628476,0.309164092298782,0.264881346156778,1.06117202323849,1.22160139980321,0.408841482756757,1.06117202323849,1.22160139980321,0.408841482756757,-90.95652,45.30803,n.a.
"2209",1900,best_bic,1.52268973768866,0.216219218508767,0.216219218508767,0.266231953323217,1,0.901807265989898,1.2054098635784,0.376662914211574,0.224289953659467,0.0675060685962327,0.0318843409665143,0.901807265989898,1.2054098635784,0.376662914211574,0.224289953659467,0.0675060685962327,0.0318843409665143,0.25757714771075,1.10643646015387,1.22259589192942,0.388999483941734,1.10643646015387,1.22259589192942,0.388999483941734,-90.95652,45.30803,n.a.
"2210",1900,best_rmse,1.54554805913003,0.213396252486873,0.213396252486873,0.271907025402106,2,5.58284058334107,1.63566565486762,0.615155285459118,4.74197455325081,0.184540842501496,0.2892180606991,0.80362289303917,1.41486202869425,0.885434314001615,0.244347062398165,0.222908365727631,0.346693148486686,0.262504960937304,11.3072466632944,1.74696300024031,0.465964260965669,0.623843514935538,1.29444403191565,1.19604277845702,-90.95652,45.30803,n.a.
"2211",1901,best_aic,1.62760702836086,0.235268857345864,0.235268857345864,0.325244286032353,2,2.92951636758706,1.0342458331286,0.73869241659977,3.47230390629434,0.0790154493832147,0.400844141776228,0.655392178714778,1.0053214108596,0.555992897996189,0.263182084613449,0.061739342073009,0.357439555295806,0.322786089788236,1.06701382463769,1.02757518512352,1.00408187093111,0.538031556937122,0.960481086363273,0.257527639413671,-89.97931,45.44913,n.a.
"2212",1901,best_bic,1.63676157147984,0.226280765435058,0.226280765435058,0.316575129410374,1,0.93615649175862,0.81262135619288,0.294873509890521,0.169379496641822,0.0348421532579365,0.0217356169908957,0.93615649175862,0.81262135619288,0.294873509890521,0.169379496641822,0.0348421532579365,0.0217356169908957,0.318836418011318,0.650612281050252,0.781698653990714,0.2675803102033,0.650612281050252,0.781698653990714,0.2675803102033,-89.97931,45.44913,n.a.
"2213",1901,best_rmse,1.62258649804088,0.241324394128071,0.241324394128071,0.320049009146195,2,6.24385644974871,1.02451483589971,0.421971913645588,4.41266648720815,0.0667796801053798,0.315207426969679,0.905849225383543,1.04788470861331,0.929883924200825,0.24295658089939,0.114252351893737,0.362363340756325,0.320677260272711,1.09634277625573,1.00119218631621,1.01891738073211,0.553158787048352,1.01185017412072,0.26564620159597,-89.97931,45.44913,n.a.
"2214",1902,best_aic,2.55493404363166,0.282414056430192,0.282414056430192,0.263189929542749,1,2.14422475692277,0.54872487255645,0.523071613713206,3.22839421380476,0.19820994964564,0.14549133511635,1.02176444300299,0.445514103350563,0.564579149703495,0.387561590506827,0.193526974538795,0.225146194071675,0.252685757530652,1.78439523258631,0.847504510540594,0.603062462861878,1.21501135014077,0.111438455528274,1.05440731846761,-90.07958,44.82191,n.a.
"2215",1902,best_bic,2.55081721823774,0.284887531227489,0.284887531227489,0.254331631029821,1,1.33616575850122,0.502015895166843,0.523258696240796,1.50770445004295,0.175910194413949,0.159894371167038,0.8833039223981,0.506531770175,0.528761887814805,0.399800206774565,0.169413606756623,0.173945095084808,0.246609940150697,1.50174505158442,0.50417744386639,0.460995442570081,1.50174505158442,0.50417744386639,0.460995442570081,-90.07958,44.82191,n.a.
"2216",1902,best_rmse,2.53622036225578,0.282401503292345,0.282401503292345,0.260394450580399,1,3.45836013107589,0.704489205233789,0.64400583869049,3.72441892145719,0.548041367771815,0.267439998157057,0.926984067143268,0.452186043999098,0.710642516227573,0.371945843378475,0.311408302793037,0.349898339571338,0.252087680554151,9.09110075295106,1.02033762746111,0.91229163684075,1.06518051856595,3.23088731483591e-06,0.954939211569275,-90.07958,44.82191,n.a.
"2217",1903,best_aic,1.12093369307112,0.288510378451047,0.288510378451047,0.256049989865349,2,3.54461700703956,0.590920274309967,0.512755831181524,3.82445879370959,0.221005844738665,0.617753573758759,1.09622235125207,0.648989769011824,0.485085177114995,0.619899626286995,0.225629137837478,0.6076264679628,0.254625164496253,1.334527706021,0.811050370292881,1.32069216168572,0.668445618499713,0.708946490606082,0.00743651757546057,-90.64319,43.57414,n.a.
"2218",1903,best_bic,1.11238965234296,0.286046695361281,0.286046695361281,0.256819840386163,2,5.40009981745494,0.506021447795037,0.170020795635927,4.23974658533077,0.155749876760191,0.379855699103305,0.949319301935027,0.669731521989789,0.819229337190534,0.678467140982872,0.215908208241794,0.610895212275248,0.263481505230482,4.29987280749302,0.366589161854111,0.00651325838250214,9.38882512262223e-06,0.888329314640841,1.03707390956834,-90.64319,43.57414,n.a.
"2219",1903,best_rmse,1.12296831123104,0.279249390846388,0.279249390846388,0.243986043869278,2,5.54294220157431,0.58384366709505,0.229810274149684,4.46144676281846,0.189366074431148,0.452111273606156,0.898262101993898,0.729066442473944,0.76631551549274,0.567494736877912,0.199113716605717,0.501065547074894,0.246877091150839,5.9151565547911,0.654755741299328,0.00868761564630112,1.55970692695384,0.642712979274425,1.03176234779767,-90.64319,43.57414,n.a.
"2220",1904,best_aic,1.02671343711718,0.386161323656788,0.386161323656788,0.423098826194568,2,3.40118237945846,0.999330877079318,0.322627633282006,3.71557656529822,0.135881143439226,0.304697880406546,0.903549075421304,0.990745395810955,0.440842789021865,0.421443290619278,0.1407328208366,0.329768134916001,0.436102210984789,11.0962924087382,1.14700611954147,0.151987243533848,1.4324407238113,0.888301202621347,0.701087710857337,-91.2618,42.73999,n.a.
"2221",1904,best_bic,1.03788078819813,0.353805150944941,0.353805150944941,0.441438478548376,1,1.75121090744807,0.834643323907103,0.160453905597632,2.49984301735958,0.124106118287787,0.140390587302168,0.946262928613527,0.831607890517554,0.237802259987421,0.275842041770547,0.115697057591017,0.250531873980817,0.44991658860508,1.20890156078569,0.765884704255704,0.133439298159253,1.20890156078569,0.765884704255704,0.133439298159253,-91.2618,42.73999,n.a.
"2222",1904,best_rmse,1.0264470916415,0.386378865666796,0.386378865666796,0.442335070322645,2,5.38481390745687,1.07792785620511,0.383025727621422,4.92327688077907,0.0967688652117236,0.330006484613698,0.826133220481697,1.05409200766588,0.532207192066412,0.3869076666623,0.0949203626473169,0.328569612584415,0.441291166510799,1.54979081729138,1.22200240427989,0.160620336292495,0.820189157572496,0.928397415116222,0.772169462689197,-91.2618,42.73999,n.a.
"2223",1905,best_aic,1.1800016009764,0.161109261304539,0.161109261304539,0.156688612730056,1,2.411702477033,0.50710400818781,0.0883109465293744,3.06268992865675,0.241567250403645,0.277241364508475,1.20826871495517,0.523791338405615,0.183216936349931,0.950731518404045,0.269223169390034,0.417081177820097,0.172617158596689,4.93131104137523e-05,0.648119958198236,0.999057710575588,2.50533387629825e-05,1.19948192027123,0.00601518233782009,-90.81929,42.72027,n.a.
"2224",1905,best_bic,1.17571073642107,0.160294939101586,0.160294939101586,0.165320164312171,1,2.04588821055071,0.518004931807258,0.0439630777716683,2.34199271174268,0.273366515636745,0.177071961351457,1.13685246345013,0.494210996099204,0.244990716273119,0.691233584333872,0.235525383745474,0.439526264206176,0.181171025535668,2.09521562668677,0.325917238070254,0.0026313193505551,2.09521562668677,0.325917238070254,0.0026313193505551,-90.81929,42.72027,n.a.
"2225",1905,best_rmse,1.19003855160534,0.167375515327657,0.167375515327657,0.148354315633354,1,1.75857698029187,0.541955767978785,0.036450251959959,1.6548746440185,0.275569777176751,0.139553128773828,1.1319489464301,0.510793706738228,0.235919675610007,0.759425379141569,0.21391972156362,0.421936483850376,0.168253235823071,0.917730098384784,0.413382713398111,0.00832511179432376,0.917730098384784,0.413382713398111,0.00832511179432376,-90.81929,42.72027,n.a.
