"","catchment_no","criteria","mean_nrmse","mean_r2","mean_nse","mean_kge","n_windows","sd_windows","mean_delta1","mean_sigma1","sd_delta1","sd_sigma1","mean_delta2","mean_sigma2","sd_delta2","sd_sigma2","median_mod_kge","median_mod_delta1","median_mod_sigma1","median_mod_delta2","median_mod_sigma2","longitude","latitude","region"
"3543",2386,best_rmse,14.6575097251549,-138.722226630133,-138.722226630133,-4.03784345067234,2,0,0.0856837777171981,5.79624609760412,0.0796931319729265,3.06922262905253,0.00619062563578711,0.93486702212738,0.0227788429708471,2.8469408045969,0.296626341495224,0.144096264356693,4.37088837893122,6.88509550050178e-07,0.105885786386574,148.547222,-20.3,a.u.
"3544",2387,best_aic,32.3400208328618,-5386.1506128994,-5386.1506128994,-17.5729743690278,2,0,0.191061741380408,4.51252326333697,0.103056572502122,3.6707028710547,0.0403611512735863,1.66139428510843,0.0648602171200086,3.19971664627775,0.234246456353093,0.234991581531178,4.79816603403381,0.000641339377730295,0.105925899048917,149.398611,-21.915556,a.u.
"3545",2387,best_bic,9.75039573175666,-91.6604975330277,-91.6604975330277,-1.93526791065018,2,0.374165738677394,0.148401263405495,3.49182963087891,0.110673968812906,3.26789504413376,0.0193902540627714,1.5150501165273,0.0398138118831258,2.81865319253946,0.268498335676077,1.6930312177599e-05,1.09811619837023,1.6930312177599e-05,1.09811619837023,149.398611,-21.915556,a.u.
"3546",2387,best_rmse,5.80598437646277,0.218212447947077,0.218212447947077,0.130926257835604,2,0,1.2607371799506,2.99398685127749,5.45758304312942,3.05438314317751,0.04063126030312,2.07040763534214,0.0577079599161314,3.32160762366305,0.252540939521061,0.229180359364844,2.58993280505283,0,0.0956054849469363,149.398611,-21.915556,a.u.
"3547",2388,best_aic,8.52755321205238,0.30425796381734,0.30425796381734,-0.0375295576740021,2,0,0.0901100689243836,3.93481281384684,0.176999685988935,7.34152808349992,0.00484616674148432,2.62646386021341,0.00886922191503684,3.48126920592626,0.177873017600467,0.0244175478424314,0.725237602227753,0.0132838867371325,0.0767026983841184,152.044444,-26.301111,a.u.
"3548",2388,best_bic,8.44383523325678,0.352405775356069,0.352405775356069,0.173362218614417,2,0,0.129898519589376,1.83393817857671,0.145112594096865,5.07125407696646,0.0140215173292564,6.69611077845687,0.0208583633442393,9.60484361322583,0.188707218202904,0.394402964259838,0.112015502900048,0.0201488490234909,3.99860666040849,152.044444,-26.301111,a.u.
"3549",2388,best_rmse,8.59863113485374,0.33078196732096,0.33078196732096,0.115384188882066,2,0,0.0978427019442259,1.93536157582245,0.147075231175393,4.18513316953732,0.0059807524465351,4.9130717110097,0.0088108679463583,4.85413180274236,0.208099621692712,0.0639754599931147,0.000596672452444254,9.72275956894007e-05,17.137343406861,152.044444,-26.301111,a.u.
"3550",2389,best_aic,7.08260037274984,0.18433835777904,0.18433835777904,0.0324163465668626,2,0,0.0280058635116884,3.39574594731292,0.0499916843140308,3.02062023385059,0.00130247523340926,1.6674830419176,0.00537573065307321,3.37824764883838,-0.00714363137014451,0.187455992014122,6.12391148442551,0,0.429041337768799,151.820556,-26.733889,a.u.
"3551",2389,best_bic,7.25198933242006,0.188112049292212,0.188112049292212,0.058031384575423,2,0,0.0520236304343203,2.61184059844625,0.0817459254884816,2.16004917022017,0.00711238533882631,1.39754306616973,0.0231084972207209,2.02391685370902,0.0307756878443669,0.250902794066815,6.6371764572459,0.000361126552865834,0.668775589836776,151.820556,-26.733889,a.u.
"3552",2389,best_rmse,7.17481357624831,0.186083985952643,0.186083985952643,0.0511172917499422,2,0,0.0411077791866107,2.89752771733299,0.071338528921465,2.33678989584893,0.0122005435502159,1.36585877268672,0.0401508394344839,2.00535632685882,0.0234889133748172,8.55270733296802e-06,5.410430288934,0,0.195394771843092,151.820556,-26.733889,a.u.
"3553",2390,best_aic,28.4455121776775,-163.867654302849,-163.867654302849,-7.60683069233638,2,0,0.0611669355323693,2.37414087635362,0.118506264773303,5.22657312179161,0.0043589879436942,2.45154341573054,0.0114608829384511,2.33624292207329,0.0875574943657734,0.000738079948396721,0.113808901622033,0.000369061108812539,2.62425548075218,151.844167,-25.902778,a.u.
"3554",2390,best_bic,18.7390249449718,-90.3527003655517,-90.3527003655517,-3.87462093124963,2,0,0.038107327673284,3.56446451575341,0.0705023479329062,3.45141818655163,0.00419305995508491,2.28764742144324,0.00772972725783122,3.6442077192436,0.0450655972299802,0.0505925160308143,5.63974636979556,0.00115099484508377,0.113420578144773,151.844167,-25.902778,a.u.
"3555",2390,best_rmse,17.5035452346743,-103.862242109536,-103.862242109536,-4.04679437633122,2,0,0.0742798840376437,2.60150039408376,0.109127854381555,2.6081436818531,0.010339587422231,2.08148035416009,0.024005869837464,3.0392822830991,0.0481860847341395,0.00404712419157271,0.116809559861023,0.00149553265396286,6.01055238397984,151.844167,-25.902778,a.u.
"3556",2391,best_aic,7.90547416881623,0.425901035747678,0.425901035747678,0.0545982243898012,2,0,0.0963697776625457,3.20103982446172,0.0947014616822972,2.59606641925384,0.0328174946137361,1.75412500901431,0.0424571109140572,3.3612589176702,0.213883955843075,0.202218199656298,0.0714591972784976,0.0515049208371305,5.10449626504892,152.240833,-25.086667,a.u.
"3557",2391,best_bic,8.68518035525445,0.421966956891018,0.421966956891018,-0.0672755626046501,2,0,1.59628885289717,2.94837860227769,7.56903384213985,2.52209289975961,0.0287292949462212,1.94095704510757,0.0349157068093261,2.37362813769291,-0.05164572203219,0.247183520223499,0.0773895615386629,0.0788837819553777,4.37178833668438,152.240833,-25.086667,a.u.
"3558",2391,best_rmse,8.10328157931706,0.427843358818874,0.427843358818874,0.0740986130321095,2,0,0.110937010147145,3.29888906368174,0.091712369854627,2.57364850327379,0.0395808911454058,1.9191587795221,0.0465452333981421,2.53175774692486,0.201842396440215,0.133803105037021,6.37378591240956,0.0115438130156711,0.132657148447009,152.240833,-25.086667,a.u.
"3559",2392,best_aic,7.62426044088133,0.428156926149162,0.428156926149162,0.207529313969952,2,0,0.0925336336805682,4.46272770531636,0.0913620513362154,3.50598111710082,0.0299913171775082,0.688781517180143,0.0485421726782412,1.53284516264676,0.315907309130311,0.13323360357919,6.02906667821545,0.0618131567997924,0.164620390792578,152.368611,-25.266944,a.u.
"3560",2392,best_bic,8.66677455038375,0.419042889342078,0.419042889342078,0.0760769875766938,2,0,0.168916235842906,4.34273138541136,0.0913226717587027,2.48996704633403,0.0560400373847492,0.764760251293168,0.067362393772649,1.62061579192724,0.154779175908222,0.201164038625326,0.145783892508569,0.187973499092048,6.3301182313542,152.368611,-25.266944,a.u.
"3561",2392,best_rmse,7.91892300388773,0.421499005221439,0.421499005221439,0.1670415335918,2,0,0.115026142587202,5.50444393899625,0.0847280479704622,2.40761063311181,0.0329865786192694,0.226100844183688,0.0470242477728489,0.14372186199679,0.31776691893901,0.0070843436441958,9.7375732967501,0,0.134604381607334,152.368611,-25.266944,a.u.
"3562",2393,best_aic,10.211314173305,-3.42885877459814,-3.42885877459814,-0.730537795990087,2,0,0.045626028642348,3.79422651254627,0.0580088396328905,2.21986970745289,0.0135098812794637,1.16262048990311,0.0149435763611227,1.97093426784784,0.0777085307505408,0.000827279874163631,4.92905299963418,0.000410562248099218,0.376815505850227,152.349167,-25.903611,a.u.
"3563",2393,best_bic,10.3445586823462,-3.41471841596057,-3.41471841596057,-0.728119724489058,2,0,0.0678303113823374,3.49349302235053,0.117296675854075,3.21416121119601,0.0215611695370444,1.93058687633662,0.0379107793302095,2.68394800192293,0.11528138823786,0.0313295031095415,0.402310764434439,0.0309873192026571,2.90823189688884,152.349167,-25.903611,a.u.
"3564",2393,best_rmse,11.4691995610229,-6.49927694715685,-6.49927694715685,-1.36285213926846,2,0,0.0503501742331442,3.82579018150133,0.0660442606152307,2.57344010190653,0.0223089954974426,1.50391794350972,0.0316232465906683,2.27493624131471,0.0471910817371556,0.000568030368594189,4.83812574239741,0.0002838553711332,0.368455896918937,152.349167,-25.903611,a.u.
"3565",2394,best_aic,4.98985146767135,0.443460881250072,0.443460881250072,0.389103295254425,2,0,0.222203233616899,4.52502270182545,1.00241399912231,3.76155258430117,0.00462564047565768,1.44263662047855,0.00987955545899612,2.22944375494757,0.394130835094879,8.63838049124807e-06,5.30412499967103,4.43358006574909e-06,0.108352447644329,152.783889,-26.078611,a.u.
"3566",2394,best_bic,7.29738069333787,-21.6053669742414,-21.6053669742414,-1.13248327048492,2,0,1.70994864578843,3.76874761933139,8.44798096676407,2.33300076111738,0.0047344852874278,1.17750964248997,0.0151687455772539,1.90699859436969,0.394154470541322,8.63582214571741e-06,5.30423819016591,4.43220115501047e-06,0.108351717276367,152.783889,-26.078611,a.u.
"3567",2394,best_rmse,9.57565962762513,-115.691904532738,-115.691904532738,-2.49814939711966,2,0,0.0267761786084854,4.43280506187169,0.0579116780063039,2.78643365043859,0.00409904475305622,0.798351694586063,0.00858216059939241,1.80863081729286,0.390364112225959,0.00262130781552303,5.1969833186315,0.00133730036794799,0.118463613307687,152.783889,-26.078611,a.u.
"3568",2395,best_aic,12.9144920258854,-18.783216653224,-18.783216653224,-1.75494225929839,2,0,0.0222158701873207,3.64296437577352,0.0320851951214205,3.51872744824817,0.00106376536666681,1.51753618033649,0.00326523979424239,2.22301543305074,0.0896801528552046,0.00691263370618226,5.06369918037392,3.81131707424807e-06,0.107496144643498,152.22,-26.079444,a.u.
"3569",2395,best_bic,12.4065807614861,-14.8217862048769,-14.8217862048769,-1.70758797700909,2,0,0.0107665065732998,3.08372052461917,0.0263232624342521,2.26658722529927,0.000613696061531962,1.58921877360375,0.00142429899433084,3.6348444683381,0.0501441415963126,0.000404339971177576,3.79673500046789,0.000207932472018506,0.114376018506893,152.22,-26.079444,a.u.
"3570",2395,best_rmse,11.791818626223,-12.9846035278273,-12.9846035278273,-1.47855012553903,2,0,0.00820245378805612,3.78628758315493,0.0139272321161068,2.45817347201196,0.00101637131999854,0.997691166344313,0.00254078339386257,1.98261200992232,0.063812205151184,0.0142207230392003,5.45017818146785,7.88792871868959e-07,0.114054041334803,152.22,-26.079444,a.u.
"3571",2397,best_aic,8.27093166196011,0.23237483477762,0.23237483477762,0.0838080153764654,2,0,0.0231632164512753,3.89220179136933,0.0511505173582862,2.16615719879819,0.000602832597516286,0.764247071114487,0.00127684992435433,1.72803719633206,0.160874663299873,0.000734823262490928,7.0842015159762,0,0.197552180657676,152.408611,-26.996389,a.u.
"3572",2397,best_bic,7.73875015204082,0.0656162006886787,0.0656162006886787,-0.00817022590824018,2,0,0.00580734774360082,2.86002674489054,0.0164680393907791,2.88216331112006,0.000780754999948365,1.36094356092335,0.00171668282036932,2.27120695554275,0.098336512452721,0.00190573614968709,3.05213718034228,0,0.125712569718053,152.408611,-26.996389,a.u.
"3573",2397,best_rmse,8.0356558549363,0.222554792151787,0.222554792151787,0.129788680485537,2,0,0.0163431115769104,3.16734816708239,0.0452349421027607,3.0294871500698,0.00102749362115345,1.26967432715544,0.00370939987078068,2.33402059823453,0.193656368816285,0.000534576436186744,4.08042445409313,0.000283644591759671,0.130155271012334,152.408611,-26.996389,a.u.
"3574",2402,best_aic,4.8855351526092,0.25991083876949,0.25991083876949,0.116290540836166,2,0,0.0160329223857379,4.22704346687738,0.0258452427923461,1.73248897664189,0.00579998880150577,0.567129967988104,0.0117267589136088,1.56072289248986,0.0110890907876241,0.107281205199331,0.112837676195428,0.00540923603217536,6.23040703588733,152.608333,-28.219722,a.u.
"3575",2402,best_bic,4.52592589267078,0.206127848995064,0.206127848995064,0.188641978144343,2,0,0.0254389091022878,3.92223776570726,0.0419846331059941,2.35550760351427,0.00703966172971474,1.44688650000703,0.01311032948617,2.75924115240576,0.280295475303501,0.0458667328822393,0.944504135295061,0.00218096253116875,0.146006647199001,152.608333,-28.219722,a.u.
"3576",2402,best_rmse,5.11508195457388,-0.0257737334024539,-0.0257737334024539,-0.0648916549108488,2,0,0.0278342461349218,4.3983914000082,0.0551509754970327,2.26530640029484,0.00539442872237831,0.798130062081021,0.0112972958377123,1.63407171187483,0.0210314768314903,0.00163320062662069,2.02698056140412,0.000474217224069459,0.186403661845835,152.608333,-28.219722,a.u.
"3577",2403,best_aic,3.81500477973519,0.370379592311732,0.370379592311732,0.407735049805844,2,0,0.0337361603554267,2.54259386342709,0.0653430632587884,2.32070672977935,0.00048660107796,2.21093602956893,0.00108873741133545,2.83397185151016,0.437737178599666,0.000119064342485419,4.8674277445291,0,0.119970046872644,153.045278,-28.053056,a.u.
"3578",2403,best_bic,3.70296680018542,0.381472923745831,0.381472923745831,0.432442507770458,2,0,0.0157850584665797,2.99650147204763,0.031720773136334,2.897173819544,0.00498458756309791,2.15791766543147,0.0189566937105015,2.50086197976643,0.446785032629139,0.125699808978559,10.6335378919557,0.0955484089806108,0.16177616236461,153.045278,-28.053056,a.u.
"3579",2403,best_rmse,3.91635491932963,0.368049227068993,0.368049227068993,0.395358689043488,2,0,0.00713197973438238,3.10074083412731,0.0181307150126606,2.15932649553745,0.0017404465968528,1.35754622432353,0.00332789195076802,1.87044733865665,0.42935083459288,0.000130401847502703,4.65908744206583,0.000127258365783614,0.109166857651326,153.045278,-28.053056,a.u.
"3580",2407,best_aic,7.81392681170574,-65.0436957890192,-65.0436957890192,-1.55606780523637,2,0,0.165640827039122,4.22119818497094,0.429644250922236,2.49980310304619,0.0117456223223256,0.913617003552231,0.0244517328630637,1.57464920499989,0.097664701041638,0.00230845478120281,5.73595650382011,1.2322383661604e-07,0.104946318060995,153.19,-28.123333,a.u.
"3581",2407,best_bic,7.56035380448859,-9.57628436980975,-9.57628436980975,-0.520835194745526,2,0,0.0810945443336161,5.84761625522514,0.06561633638656,4.24922181954839,0.0128278736636475,0.881356469559607,0.027006337184506,2.0259531252647,0.0776865467383098,0.116256273723931,7.48539850851246,0.0103818688378492,0.22867081009582,153.19,-28.123333,a.u.
"3582",2407,best_rmse,8.13575846307639,-8.51640202202213,-8.51640202202213,-0.537149363499642,2,0,0.0782440067918076,5.12306462288518,0.0590552013194024,2.32997995095145,0.0157666424067785,0.848168507031089,0.0305998339424114,2.55956874306562,0.0973316260815217,0.0507584915454569,5.47040549357407,9.88322111490646e-06,0.10126883422075,153.19,-28.123333,a.u.
"3583",2408,best_aic,4.57630659564929,-3.22347960160044,-3.22347960160044,-0.136881270051253,2,0,0.0664412728712385,5.08006337316392,0.0621736683914446,2.94325388694278,0.0138820416692998,0.7295167052221,0.0285099425185895,1.58871688995146,0.458391631863541,0.00122445435398649,4.89802849144695,0.000563705164469045,0.10345003684511,153.403611,-28.149444,a.u.
"3584",2408,best_bic,3.88800274066774,0.472941804615374,0.472941804615374,0.431030132221707,2,0,0.0575806837222904,5.34935040030189,0.0612251727315284,3.42745173079538,0.0118125832218714,0.933854692059705,0.0254395813657208,2.12635058885942,0.468461286196974,0.109033408998939,4.98335775569287,0.00583015358083716,0.133088575972709,153.403611,-28.149444,a.u.
"3585",2408,best_rmse,4.59329346017335,-1.6072889937835,-1.6072889937835,0.0396195785287301,2,0,0.0598493051502404,3.94922308356404,0.0541700360137668,3.29239296488812,0.0143807764018365,2.51314509628089,0.0338960430320777,3.93382318885921,0.44929061154178,0.104746323494302,4.66710736403841,4.84234275496785e-08,0.102395861826314,153.403611,-28.149444,a.u.
"3586",2409,best_aic,2.54249333846467,0.246253014570841,0.246253014570841,0.381073581760549,2,0,0.0393217707401708,3.51783863631238,0.111228414187878,2.42057683817792,0.00795627834049444,3.14924360121432,0.0197875095912547,6.12341323560903,0.386894980653013,3.38583944797538e-05,1.78799761495347,1.29362526734001e-05,0.100497076141297,138.673889,-35.099167,a.u.
"3587",2409,best_bic,2.58523067850669,0.230932020434569,0.230932020434569,0.380165855476193,2,0,0.0450311071251754,4.19316212457758,0.102086922570054,2.72049094598247,0.00667961779854117,1.32087552011217,0.0156848291035001,2.57185258102229,0.391722592323245,0.0194777378490843,3.02448965356971,0.00992553016783671,0.0972325319233676,138.673889,-35.099167,a.u.
"3588",2409,best_rmse,2.45461513988432,0.266386907053553,0.266386907053553,0.381307420039395,2,0,0.0378541202044543,4.78763188105014,0.0720095705190639,2.76326319432885,0.00496066033155772,1.19688146975044,0.0108036910620881,2.67234710832805,0.387060251442244,2.16377724093513e-06,5.19206864391798,1.20673968804129e-06,0.0979171640681318,138.673889,-35.099167,a.u.
"3589",241,best_aic,0.91551973267915,-0.0282501944455404,-0.0282501944455404,0.253693202515669,2,0,3.6060453993979,3.68645353647987,10.0371818527409,6.28826279048236,0.260583911088858,8.73939800047992,0.172100358003746,11.7306804393414,0.252024017683182,1.54196379920176,0.342833342783442,0.636469975649292,8.83315121064087,-94.46640778,50.35224915,n.a.
"3590",241,best_bic,0.941328829871929,-0.0834223747099487,-0.0834223747099487,0.22455223419674,2,0,2.84149515737799,3.40785222468467,6.36538332090673,4.3084848285682,0.169158401687645,7.81880802600897,0.135080573397599,9.80607997907266,0.223076106137047,1.45352483257769,0.0776260404491288,0.40439112000103,34.2201204936721,-94.46640778,50.35224915,n.a.
"3591",241,best_rmse,0.949366511884779,-0.0966721632681349,-0.0966721632681349,0.232477274068621,2,0,2.57078868354063,4.60793753244875,5.93557933419694,5.52080730880179,0.227673634894361,5.67405917208326,0.163763217100012,6.06264302124571,0.231309967027096,0.125475305634441,15.0981981147161,0.0556358634415968,0.19035162890828,-94.46640778,50.35224915,n.a.
"3595",2411,best_aic,2.53104051079281,-5.70210673870384,-5.70210673870384,-0.00592194337074355,2,0,0.0814485373513182,2.92671504819458,0.107510298530251,1.9488197118809,0.0144260546340567,1.56226902645259,0.0287432610007294,2.92828727937958,0.420032395040839,1.71594512684673e-05,2.00069463935607,6.38737398110621e-06,0.102719074850669,138.754444,-34.873056,a.u.
"3596",2411,best_bic,2.51261555952082,0.241946570600519,0.241946570600519,0.430243942102688,2,0,0.0422425825448364,2.31394197980554,0.0608783088701077,1.90439674291482,0.0105387399205438,2.07859805919247,0.0250707185553642,4.2100221608069,0.4242825919725,0.000190835702438452,3.48969734608233,7.4084470705685e-05,0.085570383860385,138.754444,-34.873056,a.u.
"3597",2411,best_rmse,2.53978807807087,0.223876934712539,0.223876934712539,0.437185192764222,2,0,0.072468653991911,3.55507142912435,0.0774045695364686,6.07788701526034,0.0203022692015728,1.21972364222756,0.0325814186114038,1.80056599628033,0.444712549962299,0.00688500570441542,0.104065526541384,0.00471883243447185,4.85918474951951,138.754444,-34.873056,a.u.
"3598",2412,best_aic,7.28417896146302,-70.9015964638486,-70.9015964638486,-1.53023432424689,2,0,0.00326919986268224,3.34309359936415,0.00514194077661035,2.84941264496324,0.000418557429122223,2.28782385502279,0.00111077679029806,2.83184036259278,0.121810002329147,1.61141620816796e-05,5.87368610253104,0,0.211125421316287,139.058333,-34.463333,a.u.
"3599",2412,best_bic,5.82519238560059,0.0261192964695147,0.0261192964695147,0.108057633520452,2,0,0.0207954640943648,3.29735395955595,0.0434258946068863,2.54721003704189,0.000878759454982349,1.74258903734361,0.00164242831080768,2.56551463406498,0.14583738955771,0.00499052310758718,4.43794414906732,0.00339326258945368,0.141537504547157,139.058333,-34.463333,a.u.
"3600",2412,best_rmse,5.8833512345792,0.0127061976799146,0.0127061976799146,0.0612492670981572,2,0,0.022125284833753,3.76565462686223,0.0574056585217599,2.82503512269019,0.00065288016814001,1.99206601529247,0.00125446494726227,3.6091536618004,0.0784665709808637,0.00440790896019447,3.18978822558266,0.00208691521349939,0.295535701656623,139.058333,-34.463333,a.u.
"3601",2413,best_aic,8.08176574111025,-349.229173931554,-349.229173931554,-5.19195836855269,2,0,0.126884790826809,7.65213055920843,0.179372736783877,13.9732157730352,0.0122613264306869,5.26284337249793,0.0278125393438272,8.06991494010931,0.261030091288906,0.00170548364787419,0.126843402310212,0.000772996024349785,15.8641353695645,136.697778,-35.955,a.u.
"3602",2413,best_bic,2.33654462453945,0.106755915362207,0.106755915362207,0.214033858607211,2,0,0.145077252179507,8.27701717606083,0.25238541819496,10.0906558225622,0.0294002338836959,6.69810799757978,0.0832615218711582,11.2952389732019,0.295928497866081,0.0104169564593086,1.3137509521099,0.00493436802080206,0.0622082073770536,136.697778,-35.955,a.u.
"3603",2413,best_rmse,2.22273162740262,0.169371716998535,0.169371716998535,0.280173801466566,2,0,0.320108553916318,12.9741552380785,1.35125380666721,26.8545598980148,0.00843287848763282,2.24538335652149,0.0145339317537858,3.94200948716138,0.329499953989171,0.000469916007106609,8.94857905046442,0.000218028438719624,0.115982847689718,136.697778,-35.955,a.u.
"3604",2414,best_bic,6.31130187195092,-15.3965845048717,-15.3965845048717,-1.58680939608491,2,0,0.0225827110334329,3.28349820198974,0.0482689765577923,4.47870095236571,0.00118225846816528,2.28980214884344,0.00142782683399501,2.44992157076964,0.120593856133371,0.0636171990604327,0.134968061895826,9.37636888071301e-05,2.98796886507933,152.213333,-29.763056,a.u.
"3605",2416,best_aic,5.36641701764081,0.216863933774703,0.216863933774703,0.170608886187595,2,0,0.0255585232781578,3.06408667823872,0.0458559865834203,3.26502737719191,0.000733889255951265,2.39307975406261,0.0017498416028888,4.1843183241479,0.16614836471284,0.00131482987654933,4.45542085438155,0.000290794311523207,0.100862620911962,151.766111,-31.049722,a.u.
"3606",2416,best_bic,5.19911223405319,0.216509568444103,0.216509568444103,0.178877431507342,2,0,0.12470309170935,3.3486496625463,0.22954901610995,3.59541530309015,0.0017802921019303,2.38858578972264,0.00595715683057741,2.93259848837311,0.170230350615774,0.208696767550391,0.109748627102621,0.000623764552884081,5.23685694394326,151.766111,-31.049722,a.u.
"3607",2416,best_rmse,5.0096323325621,0.215026575361268,0.215026575361268,0.180918247761084,2,0,0.060613847385002,2.54734071756444,0.136503449029881,2.76635908312703,0.00166780422542616,2.60293082529039,0.00338988326835813,2.645406162642,0.173347448019459,0.00114915775205962,5.09738228106284,0.000721165932180753,0.139578225534108,151.766111,-31.049722,a.u.
"3608",2417,best_aic,2.24545998262566,0.329765491603125,0.329765491603125,0.264413840810104,2,0,0.046106161520787,2.4035903947417,0.0771450857779553,2.07342201683928,0.00713054771051401,1.23070516568778,0.0150440707175198,1.74994576759727,0.240064966457655,0.00279080999325358,6.78848748270757,6.40439927310421e-05,0.101529071031294,151.716389,-31.516389,a.u.
"3609",2417,best_bic,2.25849280538816,0.331642723902269,0.331642723902269,0.295727459998993,2,0,0.0342477673942229,2.62341339712872,0.0761956735644276,2.23289677488386,0.0044228371201933,2.36539493944387,0.0131787512533627,3.43401803398459,0.274740941019499,0.0010543213215214,1.75902424700488,0.000635686789846087,0.109949402568863,151.716389,-31.516389,a.u.
"3610",2417,best_rmse,2.25118401328672,0.324807098476681,0.324807098476681,0.258804193123551,2,0,0.0410080746304858,2.10720646606406,0.063274286430751,2.13825168433696,0.00446239356783961,2.02583949506005,0.0135831000735772,2.72734613284109,0.234025092478496,0.0241640082319483,0.131051617834079,0.000178722712779117,5.84162601573552,151.716389,-31.516389,a.u.
"3611",2418,best_aic,2.64037138420404,0.16967890405937,0.16967890405937,0.164168240542688,2,0,0.013661928851882,3.37759041088171,0.029196478905567,2.12012857748703,0.00247205222877127,1.67936387609805,0.00454612276553204,3.20499185648517,0.076203899997684,2.76043745328829e-05,3.50656543304429,1.50806489845514e-05,0.101399179591069,151.315278,-31.579167,a.u.
"3612",2418,best_bic,2.57953786020767,0.173898103347266,0.173898103347266,0.223085796552667,2,0,0.0266027359038251,3.55773327978837,0.0562739435661734,2.11593001827871,0.0032913229016692,1.11947989280956,0.0133497975824223,1.86940629621258,0.120716472875019,0.000484337129088439,4.62089494757691,0.000249592209460653,0.120867533187095,151.315278,-31.579167,a.u.
"3613",2418,best_rmse,2.753269402246,0.17488661076093,0.17488661076093,0.165962482307874,2,0,0.0248684856903426,4.00878850153656,0.0544900617620273,1.65780243077383,0.00208511085290474,0.505585782225383,0.00440160982237055,1.30647420163383,0.0952868126609923,0.097180267752358,4.06582309716771,1.82916956590776e-05,0.117746776982651,151.315278,-31.579167,a.u.
"3614",2419,best_aic,5.46399114143294,0.128502116709971,0.128502116709971,0.0442909473504393,2,0,0.116182181172665,4.80157813382317,0.129799505192484,7.51306972969062,0.0265639826067822,1.54805498651267,0.0470822912200926,4.23170802023095,0.0498507196894654,0.00126927664086487,7.0635298799752,0.000642913291956276,0.180052085419281,150.101389,-32.342778,a.u.
"3615",2419,best_bic,5.52171233330895,0.129504204951312,0.129504204951312,0.0178735432429601,2,0,0.200063194786824,4.40857236466955,0.188771102292673,2.47440607268515,0.0736068690102255,0.579437484714087,0.0931904586606898,1.21596444650822,-0.0128450560959663,0.264945790826552,3.65279197094492,0.208362232493353,0.0745419370225735,150.101389,-32.342778,a.u.
"3616",2419,best_rmse,5.33821651926794,0.131352245056343,0.131352245056343,0.041267658254258,2,0,0.112920313405782,4.70519674638301,0.11386819550371,4.60015257887043,0.0388876966206986,1.31941125502099,0.0621121280971379,2.20906285748856,0.0466529675631302,0.0267401142405297,6.37931593325188,0.0105568199440605,0.120218593033715,150.101389,-32.342778,a.u.
"3617",242,best_aic,1.08209529366719,-0.482888156041772,-0.482888156041772,-0.265705230538571,2,0,1.07771580795599,3.22220526915434,2.84593393883482,4.75654089120271,0.0323191827079921,3.9368852022983,0.156160603033652,3.72938784477398,-0.282689384116469,0.4843873034562,0.0864003117102585,0.00157059344221958,5.37511022889816,-122.7994385,50.33555984,n.a.
"3618",242,best_bic,1.07614914689527,-0.508251686350271,-0.508251686350271,-0.268449897820776,2,0,0.615666194084951,4.95433930699678,2.2107509522542,6.83459554183821,0.0150119396280919,3.413614901685,0.0492288008107927,3.650152381302,-0.263877774858535,0.408006292911882,0.0428005000446157,0.000155506424822916,5.04136614811009,-122.7994385,50.33555984,n.a.
"3619",242,best_rmse,1.08540388581027,-0.474716508024746,-0.474716508024746,-0.252394470340101,2,0,1.02435218866255,2.84941514795715,2.84789263348738,4.06280952080426,0.00628248849181109,4.06048958335905,0.0184038523781509,3.57111337724287,-0.243070518555156,0.593660710479374,0.0824780611858044,0.024130265880663,7.43950975773982,-122.7994385,50.33555984,n.a.
"3620",2420,best_aic,3.99128292422442,0.342586554111793,0.342586554111793,0.314663821403127,2,0,0.915010662008494,3.80318438753726,4.33934554023707,2.58282459206152,0.012966052598348,1.58936286123584,0.0287049364563941,2.65360643630091,0.313367762753719,0.00220911717216741,5.25925999360438,2.3141245551537e-05,0.102873732579061,151.688056,-32.318889,a.u.
"3621",2420,best_bic,3.9757087207781,0.333110703418644,0.333110703418644,0.309551749138551,2,0,0.044162440092953,3.76443180848863,0.0560910818469891,2.41783952955409,0.0104628612325424,1.48206363451423,0.0233884057686813,2.74625935178464,0.313230721331887,0.00238325474919719,5.25292788925034,8.79071345737709e-05,0.102756865720758,151.688056,-32.318889,a.u.
"3622",243,best_aic,3.30180038795827,-0.0435370137938879,-0.0435370137938879,-0.237754075101526,2,0,0.448502756580542,1.39440876339598,0.446243449944924,2.88084403329797,0.0160707566227749,9.35132860744614,0.0615665606508538,7.45269416680176,-0.179017009267725,1.20216033059885,0.101821608383387,0.00186859590396351,22.504976332996,-97.04416656,50.32722092,n.a.
"3623",243,best_bic,3.55770378280114,-0.072273762130655,-0.072273762130655,-0.2552713940068,2,0,0.525618440967453,2.06680219483421,0.430315996468775,5.17545148833421,0.00239420721388418,12.3680016407579,0.00578330048696756,8.86971175223009,-0.252460347131024,0.338658718203169,0.0975710227715554,1.83787066822322e-05,17.134888786721,-97.04416656,50.32722092,n.a.
"3624",243,best_rmse,3.74790424706014,-0.0872052849538491,-0.0872052849538491,-0.285974225211208,2,0,0.516324272628487,0.272359698747032,0.388580183763889,0.483189908872793,0.0216079854100727,9.41503541877018,0.0903086126480597,5.89500374505143,-0.195377986909571,0.787670895887274,0.0787719109859808,0.0120800714795396,9.58035424568156,-97.04416656,50.32722092,n.a.
