"","catchment_no","criteria","mean_nrmse","mean_r2","mean_nse","mean_kge","mean_delta","mean_shape","mean_rate","sd_delta","sd_shape","sd_rate","median_mod_kge","median_mod_delta","median_mod_shape","median_mod_rate","longitude","latitude","region"
"853",1371,best_rmse,1.3403232305951,-0.0265048110380421,-0.0265048110380421,-0.00618140312402957,1.14794145320438,0.650856700448951,0.0652068177000127,0.384055373322391,0.132644873330791,0.0203570692127142,-0.0046607167286814,0.910859821437731,0.537145330983219,0.0414010278399331,-120.977416992,54.2967796326,n.a.
"854",1372,best_aic,1.65457570466576,-0.0316224269841483,-0.0316224269841483,-0.165817005222929,1.01550137442469,0.807193539138879,0.0809847154045176,0.330680827828221,0.209974577695079,0.0290688022512772,-0.166921510417196,0.799401562680342,0.597388685607433,0.0437994309332054,-121.767471313,52.9149017334,n.a.
"855",1372,best_bic,1.64526789693102,-0.0277584243681468,-0.0277584243681468,-0.161709593850733,0.951104039279676,0.792368197068887,0.0790243136695496,0.312354298074082,0.16030502065948,0.0234328581054015,-0.165343660106217,1.02859734232163,0.660698562121726,0.0597397854384973,-121.767471313,52.9149017334,n.a.
"856",1372,best_rmse,1.64942156835304,-0.0297079971766508,-0.0297079971766508,-0.163913046931994,1.00491980515023,0.720813273774137,0.0676184522725111,0.356320729436396,0.118482666650591,0.022094719452767,-0.160412984784028,1.10622552729239,0.649287593563167,0.0546720839171573,-121.767471313,52.9149017334,n.a.
"857",1374,best_aic,1.56508441084709,-0.128730806536689,-0.128730806536689,-0.134629083202062,0.974547156829322,1.12789597357336,0.0492942097541853,0.144497640121443,0.112161501223762,0.0361022933176956,-0.112440726970163,1.04229818181592,1.17370160477258,0.0736011588614205,-120.032783508,50.7249984741,n.a.
"858",1374,best_bic,1.56939919962239,-0.133384783085203,-0.133384783085203,-0.157613201998095,1.03068294384116,1.10447286815096,0.0506577257947613,0.127059549906375,0.177380472489356,0.0382228027843103,-0.127064674741786,1.02224904886023,0.958213126090734,0.0643187969183508,-120.032783508,50.7249984741,n.a.
"859",1374,best_rmse,1.57861204883678,-0.0625539204962571,-0.0625539204962571,-0.0677776722888218,0.977791454495955,1.14520557259671,0.0476212142206651,0.134793888687009,0.109841544885208,0.0333660655260747,-0.116215287718946,0.630158699196699,1.25262960109334,0.0817860484117595,-120.032783508,50.7249984741,n.a.
"860",1375,best_aic,1.84499818245638,-0.0335086024145889,-0.0335086024145889,-0.225866526019546,0.95681776452229,1.15850536773208,0.0653688547384102,0.273668592295752,0.218309182181401,0.0488082829978026,-0.233512856517785,1.01892646129157,1.00035075119732,0.0753283707041917,-120.208938599,51.1220283508,n.a.
"861",1375,best_bic,1.84950751719772,-0.0399431003940104,-0.0399431003940104,-0.231660749921294,1.06543514869309,1.20769917527269,0.0856637164554596,0.304258945532461,0.604204473523442,0.0626201775038221,-0.230351891467603,1.11737857093499,1.02326414110971,0.083275976035961,-120.208938599,51.1220283508,n.a.
"862",1375,best_rmse,1.86155015770073,-0.0361962630789738,-0.0361962630789738,-0.241811307422674,1.03676195139946,1.18410022149403,0.0789301683700682,0.334799741959417,0.201578129938506,0.042159588389229,-0.245892495952119,0.396394774302944,1.37785040591384,0.124804468088166,-120.208938599,51.1220283508,n.a.
"863",1376,best_aic,1.40500358228106,-0.0959121488708399,-0.0959121488708399,-0.462256224090691,0.873548300735736,0.855011271907402,0.0178361803684131,0.305846115696251,0.188309058582629,0.0278579908998248,-0.478842989950852,0.618118250229253,0.854789962892051,0.00448657949480827,-119.301940918,52.1166915894,n.a.
"864",1376,best_bic,1.43050899468302,-0.128106841735737,-0.128106841735737,-0.423294455315314,0.951035237525928,0.890951201728781,0.0252243183060209,0.272795400026587,0.226110520912781,0.0354385155154567,-0.448351926297049,1.17573048245864,1.18925975274719,0.107762248611704,-119.301940918,52.1166915894,n.a.
"865",1376,best_rmse,1.41795004939372,-0.135951109338605,-0.135951109338605,-0.453499898732143,0.904834217249184,0.875409913666082,0.0249529141712358,0.313654117308277,0.190161783916512,0.0330617437479455,-0.485619646417362,0.768981408025563,1.19712252633689,0.0946461989956318,-119.301940918,52.1166915894,n.a.
"866",1378,best_aic,1.58903702430344,-0.0940169193177118,-0.0940169193177118,-0.236679082508232,1.00350384934927,1.0388013298117,0.0861559805899608,0.290006564618571,0.194499519975255,0.0192374611768923,-0.227641077138288,0.83984780417914,0.80757604134124,0.0653972474018871,-119.881637573,51.3543815613,n.a.
"867",1378,best_bic,1.58899103207961,-0.0953351956602195,-0.0953351956602195,-0.244186151544631,1.06852175559607,1.10691746644282,0.0886360256108314,0.292013826963098,0.210645199026297,0.0164083676691056,-0.240334989387138,0.901942791394649,1.17706288186526,0.0920974582300343,-119.881637573,51.3543815613,n.a.
"868",1378,best_rmse,1.58288564838816,-0.0875757895569883,-0.0875757895569883,-0.230865824436935,1.00194171286315,1.02319358232407,0.0831267975009394,0.234838585106015,0.172488477174957,0.0145255450318174,-0.231256165862723,1.03606568351802,1.40745573498556,0.118537479352736,-119.881637573,51.3543815613,n.a.
"869",1379,best_aic,1.76637705736903,-0.0309128831568098,-0.0309128831568098,-0.253247854319784,0.997450867336596,1.09866373753607,0.0211840911724235,0.229532695023852,0.0926557710179669,0.0275403567094161,-0.244479524007627,1.36588531209913,1.13571010764395,0.00621413749277486,-118.947036743,50.2843208313,n.a.
"870",1379,best_bic,1.74487060250818,-0.0242263523583939,-0.0242263523583939,-0.244852512379323,0.975488991930468,1.130493159509,0.0167013306968389,0.206520512781004,0.0725727802990015,0.0232605927762056,-0.222920121736641,1.0345465380891,1.01415021758507,0.00520834314095231,-118.947036743,50.2843208313,n.a.
"871",1379,best_rmse,1.72849761715778,-0.0317398307970974,-0.0317398307970974,-0.246124131157825,0.975505720057864,1.12798259239481,0.019819738571666,0.197650173617908,0.0812175554052853,0.0272991232929756,-0.239500513194367,1.0188292664741,1.13577039564257,0.00739067432348724,-118.947036743,50.2843208313,n.a.
"872",138,best_aic,1.47080798491489,-0.103950812757912,-0.103950812757912,-0.228944019588272,1.16480671968369,1.11208204576523,0.0643490063153884,0.560476699530873,0.148478433135904,0.0406296741189166,-0.215492049698778,1.5699713462895,1.30338432749202,0.0977311715917181,-122.3730621,54.04555893,n.a.
"873",138,best_bic,1.50387733536223,-0.074841284698294,-0.074841284698294,-0.203727535811436,1.09177902341704,1.12661970816583,0.0644726474209452,0.549119934485498,0.1870965287585,0.0450715461638514,-0.187755170857027,0.521924201145846,1.23836885809001,0.105715174687396,-122.3730621,54.04555893,n.a.
"874",138,best_rmse,1.41463350546071,-0.102214816382855,-0.102214816382855,-0.211772396094867,1.122011021408,1.13213045485226,0.0680207866059011,0.532684732070779,0.125338590131008,0.0388308683921543,-0.188644224043826,1.06813406610513,1.18163868018857,0.0922903286153974,-122.3730621,54.04555893,n.a.
"875",1381,best_aic,1.67889948978081,-0.0265434376460146,-0.0265434376460146,-0.0926375767191341,0.991564795658955,1.26359316970384,0.120034179682948,0.156130725468439,0.15387738532994,0.0159735547720966,-0.0962662544165989,1.03729196129178,1.14314289752501,0.11065415899467,-119.955558777,50.2888908386,n.a.
"876",1381,best_bic,1.69630911662383,-0.0313736874608894,-0.0313736874608894,-0.103117247955351,0.959768552447734,1.21381352866007,0.114677969436031,0.163359014929547,0.107726003627213,0.0128817492292211,-0.0962619213194833,0.955234132296711,1.25327130691405,0.113651833092364,-119.955558777,50.2888908386,n.a.
"877",1381,best_rmse,1.6734053550015,-0.0455451410114354,-0.0455451410114354,-0.124641197623912,0.965697896529361,1.24626652999846,0.118027196327608,0.151830712671425,0.137824251200709,0.014352862099701,-0.10765635542813,1.2408268746185,1.1584122161647,0.118910275018392,-119.955558777,50.2888908386,n.a.
"878",1382,best_aic,1.89766366537431,-0.108316850315781,-0.108316850315781,-0.327618989717714,0.929597231522922,0.790669221969,0.0821353179007275,0.213468330831969,0.107251364140502,0.022088832528903,-0.333657242380917,0.546436663320795,0.69925015191227,0.0736217105643305,-119.532836914,50.9131698608,n.a.
"879",1382,best_bic,1.89660801053915,-0.093969658889463,-0.093969658889463,-0.319510644790108,1.01973090979568,0.766996969854877,0.0726073343959438,0.198300329306228,0.0863746192741837,0.0284640404956342,-0.322845340403073,1.15250945416077,0.724078886279681,0.083172660446051,-119.532836914,50.9131698608,n.a.
"880",1382,best_rmse,1.89235504248257,-0.104929304982567,-0.104929304982567,-0.31768220488631,1.00252153586723,0.756708396550238,0.0768136778763792,0.242983382979746,0.0720826488654198,0.0179998479204381,-0.324172954180928,0.813441946463087,0.740833144339563,0.0750724161011128,-119.532836914,50.9131698608,n.a.
"881",1383,best_aic,1.81331394587365,-0.0317245622663864,-0.0317245622663864,-0.277346523366009,0.997597388018876,1.15143761785659,0.0272481212963715,0.0617648978621384,0.0720850788082844,0.0366341356721328,-0.251997926516613,1.03495566150035,1.16085476155635,0.00541667950480273,-119.196159363,50.6966514587,n.a.
"882",1383,best_bic,1.79213622798822,-0.0116506689886401,-0.0116506689886401,-0.263360005390599,0.967902266071332,1.14660038475463,0.0206660475531717,0.0642387788658267,0.0524667889684206,0.0301893174773258,-0.261960337108936,0.937458428038338,1.09647694006051,0.00417254853840865,-119.196159363,50.6966514587,n.a.
"883",1383,best_rmse,1.82024601889244,-0.015159935123695,-0.015159935123695,-0.256997660064478,0.974484471830267,1.14609484673905,0.0260577931545604,0.0696048002452773,0.0611308116945964,0.0400518228369872,-0.246364869821135,1.05845100980523,1.12599470664593,0.00567429563768937,-119.196159363,50.6966514587,n.a.
"885",1385,best_bic,2.01738476763083,-0.0092105548493812,-0.0092105548493812,-0.0262213450135444,1.01040324830565,1.21303922080811,0.066002592677463,0.237762275020896,0.195012754399389,0.0118686837232538,-0.0718722365701681,0.893621632038423,0.983756156468933,0.0487307278491743,-121.57611084,50.7369384766,n.a.
"887",1386,best_aic,1.63664606075573,-3.76078460672425,-3.76078460672425,-0.155433055279774,0.99946560942559,1.14819817013144,0.0860395516216271,0.181912905061875,0.147467086768859,0.0159045408805372,-0.047964795302309,0.808114002916966,1.13812622443058,0.0827800349814463,-121.635276794,50.7263908386,n.a.
"888",1386,best_bic,1.69843393866101,0.0151277445900876,0.0151277445900876,-0.0944167727774483,0.976971364397154,1.1509582289792,0.0899476695377263,0.155452188258087,0.164084194580579,0.0186668084581154,-0.0482733774663546,0.963307463459931,1.27726830853326,0.0987418850894046,-121.635276794,50.7263908386,n.a.
"889",1386,best_rmse,1.6947412712153,-0.005206746662129,-0.005206746662129,-0.1181889255367,0.988225474838792,1.07347009319754,0.0809374602932523,0.284580754950017,0.141201400303537,0.012688961667481,-0.0577793331655316,1.14068722686585,1.27062977599058,0.0962822819629275,-121.635276794,50.7263908386,n.a.
"890",1388,best_aic,2.04288608242917,-0.0533662125039256,-0.0533662125039256,-0.272788095227481,1.00782650435771,1.02537061452821,0.0851774656061799,0.145667087332729,0.144922520053443,0.028153607545802,-0.272677158204351,1.11103035909535,1.30038014639937,0.113330423182249,-120.134933472,49.9649200439,n.a.
"891",1388,best_bic,2.04347017503935,-0.0552487362408943,-0.0552487362408943,-0.274670904460768,1.09058099880561,1.02747906702011,0.0889202864069026,0.138012461610103,0.148567208561748,0.0395668875352591,-0.284455800138889,1.07286457814259,1.1565325191837,0.108605640960601,-120.134933472,49.9649200439,n.a.
"892",1388,best_rmse,2.06228148990897,-0.06138490287244,-0.06138490287244,-0.277388608323788,1.029424753072,1.05599807379901,0.0995976757949387,0.0904849157686952,0.105528626806516,0.0252707357512401,-0.273101924879436,0.949490634148553,1.13150811585024,0.104211842061363,-120.134933472,49.9649200439,n.a.
"893",1389,best_aic,1.99718797346652,-0.0295739159125339,-0.0295739159125339,-0.202848019242286,0.948370357267453,1.13609069315168,0.113079088782553,0.130319094425924,0.0944194595643224,0.0110035969915759,-0.246657067113376,0.892214298703266,1.1727763132373,0.118917908100312,-120.910858154,50.6078300476,n.a.
"894",1389,best_bic,2.02782433421693,-0.0386905443557706,-0.0386905443557706,-0.229639990294365,0.980294550219109,1.17936301174884,0.125689321298303,0.141576403886896,0.0873549131644074,0.0183151115612624,-0.238437445925012,1.05929278583917,1.2425539625224,0.126895817667562,-120.910858154,50.6078300476,n.a.
"895",1389,best_rmse,2.0272949058608,-0.0237967037438012,-0.0237967037438012,-0.195089490639915,1.00873101646651,1.17312482798966,0.117935585579364,0.158580896018785,0.0890412585839907,0.011965113066973,-0.197582186327566,1.12157181638323,1.05370265636162,0.108599234138731,-120.910858154,50.6078300476,n.a.
"896",139,best_aic,1.97541676602675,-0.13794063196283,-0.13794063196283,-0.28742663747261,1.00789851380797,1.24504299443327,0.078235164585586,0.145434550772875,0.110887006180404,0.00982438343673556,-0.275613383710363,0.995591445928254,1.14755310152785,0.0712934018318324,-106.3858337,53.25278091,n.a.
"897",139,best_bic,2.20821501232348,-0.126194926223043,-0.126194926223043,-0.278685057788772,1.05762527437568,1.25162826869085,0.0629234171852028,0.127103719429158,0.164726489607092,0.028920960403708,-0.26511334309084,1.05959089385602,1.09196770446476,0.0638544865929143,-106.3858337,53.25278091,n.a.
"898",139,best_rmse,2.04478625795567,-0.130338339183668,-0.130338339183668,-0.277914203663459,1.00307495028262,1.30462398522205,0.0787915666377348,0.183729867230586,0.15635349528453,0.0178956322635948,-0.275948320497616,0.985867901333836,1.21811229107005,0.0738091356552145,-106.3858337,53.25278091,n.a.
"899",1391,best_aic,2.1832902621019,-0.0694289902812815,-0.0694289902812815,-0.336358688655653,1.0554662202394,0.831056129588533,0.0177775367340047,0.373889087576138,0.229772492280366,0.0267347213584741,-0.34398846636352,1.41985962502025,0.700041459730911,0.00287495933473301,-124.145309448,51.6738586426,n.a.
"900",1391,best_bic,2.19871000618262,-0.063732490413799,-0.063732490413799,-0.342944959805106,0.996715137689959,0.939703773999601,0.0199855453644805,0.227873476657533,0.224698547199709,0.0302695527115496,-0.344148717617932,1.22249565194489,0.929515877246371,0.00417429591436481,-124.145309448,51.6738586426,n.a.
"901",1391,best_rmse,2.21085937953698,-0.0723649253943027,-0.0723649253943027,-0.336857608639478,1.17374786189226,0.929145498530881,0.032578629371807,0.276396606625922,0.235370915951696,0.0342919969480507,-0.330066599872652,1.1758062250955,1.05060851254219,0.0715927478074002,-124.145309448,51.6738586426,n.a.
"902",1392,best_aic,1.38184167205046,-0.173500175587105,-0.173500175587105,-0.283648849192066,0.995002248452095,1.0038274676646,0.0395688372171824,0.493559151062642,0.230360699723309,0.0292717172288114,-0.279146163027748,1.64073536959372,0.885556572977057,0.0419907928583558,-123.104499817,51.2539710999,n.a.
"903",1392,best_bic,1.3810028615868,-0.176693253472171,-0.176693253472171,-0.279757256987515,0.986085041472683,1.0637887267165,0.0431355568370523,0.512406599609,0.147391403897451,0.0294340868485905,-0.275580123389873,0.637108006332836,1.13892570736484,0.0692961420265343,-123.104499817,51.2539710999,n.a.
"904",1392,best_rmse,1.37941692407597,-0.168588516991656,-0.168588516991656,-0.292763644181407,1.09799557083566,1.03023405019028,0.0336048082405114,0.475494321693087,0.173841158925747,0.0272611087710462,-0.285211444954858,1.45991736604319,0.736052099070818,0.0307354962566025,-123.104499817,51.2539710999,n.a.
"905",1393,best_aic,2.63657150880277,-0.051967922038728,-0.051967922038728,-0.408643297925726,0.950986390112174,1.14359861074562,0.0576266553402335,0.220942431146848,0.064424992919092,0.0521351823069264,-0.426508436137558,0.920776592843726,1.12551600621025,0.0036521352694293,-122.294639587,52.4262504578,n.a.
"906",1393,best_bic,2.77037402895529,-0.0609887499131206,-0.0609887499131206,-0.390239408890057,0.940539716642341,1.17708975254111,0.0789957657485686,0.148378118745169,0.113044218581028,0.065022718592278,-0.382304540668187,0.74269675578107,1.43755242931785,0.00632919795273317,-122.294639587,52.4262504578,n.a.
"907",1393,best_rmse,2.72581590882731,-0.0524246606045623,-0.0524246606045623,-0.408081182680753,1.00935920747038,1.16314605128184,0.0573212220135479,0.301011047460121,0.134770171791568,0.06157259848381,-0.404885231144295,2.08996837105633,0.931088410779432,0.00246862189335707,-122.294639587,52.4262504578,n.a.
"908",1396,best_aic,1.4174090945001,-0.352263537480047,-0.352263537480047,-0.574145689409612,0.996778842432849,1.14077265538574,0.00468289542586457,0.024544316275712,0.0253745360938667,0.000784030138021756,-0.569900589625322,1.00981883081026,1.12748997242178,0.00402848321949839,-123.453277588,50.8562202454,n.a.
"909",1396,best_bic,1.41838095523966,-0.36419572748231,-0.36419572748231,-0.582458069491744,1.00296103928969,1.12440233942351,0.00468414780775252,0.0304232850932834,0.0491835656862778,0.00142931850723574,-0.575934706204365,0.999445193057022,1.07386744175519,0.00356775896275372,-123.453277588,50.8562202454,n.a.
"910",1396,best_rmse,1.4214017147538,-0.362415514504432,-0.362415514504432,-0.565670187718453,0.996382637944211,1.12596161843413,0.0041997237852455,0.0262083115065714,0.0405309429091412,0.000803085990007039,-0.559114955920879,1.0357288345054,1.18354632579246,0.00409752363860452,-123.453277588,50.8562202454,n.a.
"917",1399,best_aic,1.30446143431043,-0.079431122198977,-0.079431122198977,-0.204066240433488,0.994817875037697,1.16801199346377,0.0110039619875459,0.208336079453266,0.123107016158784,0.0129429543549305,-0.210943210821169,1.01961141138591,1.09851566287666,0.00640314449592636,-121.119972229,49.5418891907,n.a.
"918",1399,best_bic,1.28999255646776,-0.0615924409023241,-0.0615924409023241,-0.191411487483621,1.05331713252284,1.17131763640879,0.00864624561591804,0.167907507533537,0.204050311682376,0.00289851311719186,-0.204329629683299,1.09448660153165,1.34324708146259,0.0123338522572852,-121.119972229,49.5418891907,n.a.
"919",1399,best_rmse,1.29721982623988,-0.0567261269591659,-0.0567261269591659,-0.184358289909483,1.02401961316198,1.19028197291034,0.00842359675804154,0.223661896449369,0.125440225995023,0.00226522412448076,-0.19985289006626,0.998521863209981,0.970333488649776,0.00645224814208415,-121.119972229,49.5418891907,n.a.
"920",14,best_aic,1.31653451907901,-0.0726413947098132,-0.0726413947098132,-0.138022413722879,1.08973315276333,0.867639791688952,0.102758837194577,0.224921584337324,0.145154862865688,0.0238832074370538,-0.138640453024504,1.6410699481009,0.773732522737265,0.0912208551955368,-129.8230591,59.11888885,n.a.
"921",14,best_bic,1.30835259385845,-0.0706985664070401,-0.0706985664070401,-0.133930012777553,0.972538641296666,0.879877058466771,0.103337050668175,0.242880343938284,0.196233708670432,0.0259230312439672,-0.139046367901743,0.813253754672566,1.04041944788048,0.130116356231591,-129.8230591,59.11888885,n.a.
"922",14,best_rmse,1.32250420234489,-0.0773082007519369,-0.0773082007519369,-0.147083635904398,1.03077877991911,0.925649068694491,0.108232608249511,0.20498326537698,0.189889295428627,0.0346215530148903,-0.147863817023948,1.02846662955749,1.07329442502761,0.128164962485939,-129.8230591,59.11888885,n.a.
"923",140,best_aic,4.32225885449647,-0.0446134575145589,-0.0446134575145589,-0.583889826907211,0.994822330755786,1.29528841196434,0.202769327337025,0.077956772304732,0.132186655587668,0.0350023204159928,-0.599657448277182,0.990335181594448,1.44560024789661,0.20840576248357,-112.0398026,53.49118042,n.a.
"924",140,best_bic,4.31607905109876,-0.0468509219854547,-0.0468509219854547,-0.564248996879129,1.01687808059481,1.24792085885745,0.196425659215863,0.123422208039359,0.115449640163038,0.0363844732587903,-0.577102590083339,0.998758029374912,1.19403089118291,0.334561903164625,-112.0398026,53.49118042,n.a.
"925",140,best_rmse,4.36533227917423,-0.0457965316658993,-0.0457965316658993,-0.5673734476818,0.990960644404633,1.24867614740687,0.193857366275112,0.0860572342034151,0.0882155245754588,0.0333745752714565,-0.574132809276139,1.08543013669053,1.21667740553481,0.195086700023966,-112.0398026,53.49118042,n.a.
"929",1404,best_aic,0.774942957614795,-0.170446065382038,-0.170446065382038,0.0259730577284153,1.07480834390298,1.03484317588356,0.0155472704603777,0.194100902122421,0.10598664726777,0.0209654268900641,0.0236559401189403,0.854132594650154,1.06232059737958,0.010462188100712,-121.967483521,49.0973815918,n.a.
"930",1404,best_bic,0.76773404830173,-0.164733514830191,-0.164733514830191,0.0215348564269507,1.05773358837383,0.987372496028654,0.0102449384954894,0.214285116921785,0.152533132590615,0.00695932129147194,0.0192798871377967,1.33111239481255,1.1083591563361,0.0112551033799395,-121.967483521,49.0973815918,n.a.
"931",1404,best_rmse,0.762590033763798,-0.164797889444891,-0.164797889444891,0.0204478758083148,1.07114122207209,1.02907361393343,0.0102231775863772,0.168626037120924,0.134111954504766,0.00714137681376767,0.0114277001524656,1.05346132682829,0.85524560837815,0.0107211353663266,-121.967483521,49.0973815918,n.a.
"932",1405,best_aic,0.974558993762665,0.656676089967345,0.656676089967345,0.740511355322153,2.20496597987471,3.25345190668499,3.32133814958301,1.91487985444738,0.226580211857297,0.288778015409329,0.741214451518275,2.35088062309302,3.18487292959436,3.25703732565377,-122.580177307,49.2426490784,n.a.
"933",1405,best_bic,0.976925616427913,0.655859060107116,0.655859060107116,0.741866750880958,1.49650145602467,3.08590568445658,3.10553087794282,1.54873871176013,0.492936498298239,0.603685013587139,0.742705498230435,0.00559762296523625,3.31958192770354,3.40298167408458,-122.580177307,49.2426490784,n.a.
"934",1405,best_rmse,0.983900765001916,0.656279046036558,0.656279046036558,0.738536874055619,2.20465204906724,3.25582067467621,3.3207234173821,2.10616825997543,0.192907476705416,0.224301732738965,0.741508123294149,4.71405541043618,3.24919803634408,3.33246051080052,-122.580177307,49.2426490784,n.a.
"935",1406,best_aic,0.858137350802013,-0.365758727286247,-0.365758727286247,-0.115912285713345,0.855319063536168,0.907104732840443,0.0135205568900898,0.365681699878449,0.182578380431312,0.0212781403431541,-0.11856934815352,1.39589738024549,0.980452694260164,0.00626091554817817,-121.458442688,49.0836486816,n.a.
"936",1406,best_bic,0.844066001276153,-0.32369521962296,-0.32369521962296,-0.101606552991721,0.901898190056841,0.855320358747376,0.0077347199285228,0.438214818567646,0.135234800764139,0.00840650983520175,-0.0955695104029628,0.743170288140123,1.13392716919949,0.0103996226497362,-121.458442688,49.0836486816,n.a.
"937",1406,best_rmse,0.848121429417207,-0.347274461697237,-0.347274461697237,-0.117339717538622,0.985283711127231,0.837400219189643,0.00592640607228796,0.533402233318655,0.109131422112501,0.00115078744769195,-0.116367558074123,0.55798567000308,0.681320111080092,0.0047880545374618,-121.458442688,49.0836486816,n.a.
"938",1409,best_aic,0.688690974548212,0.577254267658638,0.577254267658638,0.681520774561895,1.07115104289917,0.999972631623121,0.169412759891658,0.615653932700903,0.181342627173148,0.0585150784749878,0.686035175799649,0.539075786492582,1.05008111182005,0.205492194713848,-122.232299805,49.0024909973,n.a.
"939",1409,best_bic,0.68344208442333,0.576877793727473,0.576877793727473,0.673258851179188,0.71492802915784,0.997226500234907,0.166760225839468,0.559573569549081,0.158246700874865,0.0515607928711746,0.683977422697625,0.140506498878371,1.12898190137822,0.219688875294899,-122.232299805,49.0024909973,n.a.
"940",1409,best_rmse,0.685081275999467,0.577767682011192,0.577767682011192,0.68469857244903,0.966560608332151,1.05405308273316,0.183803426277691,0.656084879143307,0.154831999171954,0.0521041752477429,0.693408740668096,1.19619540455744,1.03356005941695,0.170867808709517,-122.232299805,49.0024909973,n.a.
"941",1410,best_aic,0.938246446635188,-0.102798299643326,-0.102798299643326,0.0759701724605005,1.0426653924196,0.501074097873854,0.0320904560087968,0.333675281356788,0.13970354172321,0.0711969431767674,0.0394927785816547,0.890020998923577,0.299507076576055,0.00469934956324833,-121.699752808,49.0717201233,n.a.
"942",1410,best_bic,0.946976554657215,-0.112226292834778,-0.112226292834778,0.0603210330154704,1.17555160704776,0.567755842382765,0.0270498798427871,0.250009214763858,0.1152840742298,0.0319802623563073,0.0432651806485562,1.12811177370228,0.406567574888396,0.0032162721600567,-121.699752808,49.0717201233,n.a.
"943",1410,best_rmse,0.95538060653447,-0.1243483444412,-0.1243483444412,0.0747332216511035,1.03605126657688,0.511606853111553,0.0301033903108963,0.371064221088344,0.0792090369209454,0.0335188617563987,0.0345858394382119,0.511643863123522,0.53612011310799,0.00645075306686623,-121.699752808,49.0717201233,n.a.
"944",1411,best_aic,0.971708030451919,0.659472954915425,0.659472954915425,0.683260536960442,1.06047497759265,2.12613683816534,1.9786197398238,0.811197578792053,0.582351235276062,0.741896199686387,0.681120933524164,0.716881275127056,2.02681049305023,1.87220102116516,-122.536613464,49.2070884705,n.a.
"945",1411,best_bic,0.984440434497031,0.656966331881066,0.656966331881066,0.678553898011746,1.21748543463457,2.1757574573638,2.03980315947303,0.889285906320336,0.62248439625084,0.794021147931563,0.674544501573413,1.45830333188783,2.6760641201766,2.67018992359649,-122.536613464,49.2070884705,n.a.
"946",1411,best_rmse,1.00044878206473,0.65429666943247,0.65429666943247,0.668547404515165,1.26973592769552,2.00349921740481,1.80848608555296,0.829564335848603,0.524917254627344,0.65298918059628,0.666145730451934,0.794597473144286,2.23534194145794,1.99150326391798,-122.536613464,49.2070884705,n.a.
"947",1412,best_aic,0.819051923670516,-0.239010083000761,-0.239010083000761,-0.0245665238618982,1.10286319121627,1.00701465320075,0.0191397298537532,0.341356260250476,0.160426832550101,0.029638986051971,-0.0104108811959152,0.845859206911228,1.02391554995504,0.00810791570906858,-121.663002014,49.1017189026,n.a.
"948",1412,best_bic,0.815070138302628,-0.237889543502485,-0.237889543502485,-0.0478583775245993,1.09952382030626,0.991348840581198,0.0124199463989338,0.279917311021447,0.151909637592296,0.016984335522561,-0.0379541093305731,1.24088695576359,1.17512809084829,0.011158306624414,-121.663002014,49.1017189026,n.a.
"949",1412,best_rmse,0.809241628801208,-0.243596554629683,-0.243596554629683,-0.0428213931709359,1.05955517509908,1.03777767483776,0.0129198955163485,0.24572446791051,0.165680751809264,0.0203945422445705,-0.0678508449737014,0.749525351288126,1.04238142965663,0.00711045287423413,-121.663002014,49.1017189026,n.a.
"950",1415,best_aic,1.08872581016042,0.349941799315885,0.349941799315885,0.498383262034914,0.645595472072019,1.63340474935171,2.23911641811348,0.374841639125447,0.367813340860559,0.65416026803033,0.487347532031787,0.90508861930643,1.92475800010687,2.72022936026294,-122.792510986,49.4879417419,n.a.
"951",1415,best_bic,1.08813629217895,0.357402898799411,0.357402898799411,0.495727280183795,0.566576349042832,1.48295109895089,1.96651252366658,0.54269769703934,0.400360267920336,0.704752498848765,0.489619869257724,0.170590359267494,1.91850091940947,2.70887756729841,-122.792510986,49.4879417419,n.a.
"952",1415,best_rmse,1.09273090247966,0.362157132308561,0.362157132308561,0.491970452828555,0.9281386886069,1.54618917796845,2.08015031583166,0.880622449455424,0.399806589931277,0.704118319773733,0.489302577519634,0.857433215110763,1.08165398106645,1.28614441873842,-122.792510986,49.4879417419,n.a.
"953",1416,best_aic,1.07922352581859,-0.102737771456652,-0.102737771456652,0.168584905716001,1.0498170574801,1.00759973560108,0.740691665771907,0.121579456114572,0.0269057620406967,0.0113292170562709,0.178163586240859,0.947691111425478,1.04972440296776,0.758529543170127,-122.323066711,49.5561904907,n.a.
"954",1416,best_bic,1.08251144020765,-0.104719040424094,-0.104719040424094,0.163154911295346,1.12376961472438,1.00678529945327,0.735713718924891,0.309113716110951,0.0282567941719441,0.0306930303890419,0.162459790756622,1.19682186498799,1.05278018942346,0.759795427577618,-122.323066711,49.5561904907,n.a.
"955",1416,best_rmse,1.07919507189451,-0.0977723929517678,-0.0977723929517678,0.170404471931437,1.0420100312994,1.00547353469995,0.733678865446843,0.205826049801565,0.0236970309976181,0.0279672777131906,0.175357985910016,1.13170067348534,1.01918271612735,0.745821022769548,-122.323066711,49.5561904907,n.a.
"956",1417,best_aic,0.961067128750222,0.65633052565698,0.65633052565698,0.779387913295527,0.885883825982351,3.80961571294112,3.96713118579937,0.961879758036011,1.01383974055863,1.21944575231122,0.778548304066584,0.157204384908844,4.21601366812941,4.46004688761487,-122.660087585,49.0956993103,n.a.
