"","catchment_no","criteria","n_windows","sd_windows","nrmse","r2","nse","kge","longitude","latitude","region"
"1137",1543,best_rmse,2,0.577350269189626,1.40492664125011,0.124448378746758,0.124448378746758,0.197881868787918,-119.843063354,61.1398086548,n.a.
"1139",1544,best_bic,1,0.506622805119022,2.31651544328086,0.0312559525545829,0.0312559525545829,0.0082361763427295,-121.238189697,61.4455299377,n.a.
"1141",1545,best_aic,2,0.408248290463863,1.33164107782475,0.347842157242611,0.347842157242611,0.449377170484181,-123.433059692,62.4797210693,n.a.
"1142",1545,best_bic,2,0,1.31676059524683,0.350922881473103,0.350922881473103,0.441938376406536,-123.433059692,62.4797210693,n.a.
"1143",1545,best_rmse,2,0.476095228569523,1.34978365984599,0.350473465593651,0.350473465593651,0.440048840512065,-123.433059692,62.4797210693,n.a.
"1144",1546,best_aic,1,0.33166247903554,2.04191502138486,-0.00117270427307868,-0.00117270427307868,-0.0290138523663767,-122.899246216,62.6500587463,n.a.
"1145",1546,best_bic,1,0,2.02742826699674,0.00522631505776327,0.00522631505776327,-0.0277332567250641,-122.899246216,62.6500587463,n.a.
"1146",1546,best_rmse,2,0.553774924194538,2.05080672881024,-0.00429953497287308,-0.00429953497287308,-0.0176350170029466,-122.899246216,62.6500587463,n.a.
"1147",1548,best_aic,1,0.714142842854285,2.4759209820784,0.061495546424296,0.061495546424296,0.106110419366005,-121.611831665,61.8939399719,n.a.
"1148",1548,best_bic,1,0.374165738677394,2.47062800569048,0.0718818872821312,0.0718818872821312,0.106315404738237,-121.611831665,61.8939399719,n.a.
"1149",1548,best_rmse,2,0.645497224367903,2.38618126457859,0.0522262748391537,0.0522262748391537,0.101220846630684,-121.611831665,61.8939399719,n.a.
"1150",155,best_aic,2,0.737111479583199,4.03562886187763,-0.0214502034941531,-0.0214502034941531,-0.288460541882891,-102.7513885,52.61832809,n.a.
"1151",155,best_bic,1,0.276887462097269,4.00809581733067,-0.0227089194000684,-0.0227089194000684,-0.285662717888369,-102.7513885,52.61832809,n.a.
"1153",1550,best_aic,2,0.408248290463863,0.744032540027521,0.463017958832088,0.463017958832088,0.611214706960472,-125.296562195,63.923500061,n.a.
