"","catchment_no","n_bad_runs","mean_kge","median_kge","AR_order","my_kge","country"
"574","1710",0,0.64726448554143,0.643311926584857,1,0.588008781647084,"US"
"575","1711",0,0.37189351613569,0.424192341146659,1,0.530609846436932,"US"
"576","1712",0,0.210577936526085,0.223809431891849,1,0.431984772569651,"US"
"577","1713",0,0.364825244384107,0.389599775867111,1,0.410175321832445,"US"
"578","1714",0,0.644677616984736,0.643749497671372,1,0.463149801088032,"US"
"579","1715",0,0.576987141489497,0.573857685860929,1,0.545834011528154,"US"
"580","1716",0,0.318314412033301,0.336078985031461,1,0.517807709902838,"US"
"581","1717",0,-0.00766570792142718,-0.0479888833024562,1,0.407099959970093,"US"
"582","1718",0,0.259989257250555,0.267858906948352,1,0.358449528822039,"US"
"583","1719",0,0.302737308515894,0.301292705018502,2,0.376248243297445,"US"
"584","1720",0,0.842348877504243,0.84747258474343,2,0.00413950539704433,"US"
"585","1721",0,-0.178467661774063,-0.12129734834366,1,0.37975817609698,"US"
"586","1722",0,0.680525796105419,0.667042551085245,1,0.491061429246378,"US"
"587","1723",0,0.947652641368302,0.947141025155531,3,0.395340014035726,"US"
"588","1724",0,0.441077277756076,0.471605971532451,1,NA,"US"
"589","1725",0,0.66439670593829,0.660383315275609,1,NA,"US"
"590","1726",0,0.697243173729869,0.698440367927218,1,NA,"US"
"591","1727",0,0.701106520431142,0.682788712797771,1,0.543995648504145,"US"
"592","1728",0,0.498815496018765,0.465133218843521,1,0.572877142381651,"US"
"593","1729",0,-0.337076949933302,-0.380001420381922,1,0.507021639039092,"US"
"594","173",0,0.998092426573661,0.998184493248524,3,0.481747963636751,"CA"
"595","1730",0,0.168671747296855,0.188055976747629,1,0.335668171061022,"US"
"596","1731",0,0.470150764491227,0.451133861992171,1,0.569091252720186,"US"
"597","1732",0,0.647986978170103,0.656435155148302,1,0.609399208566115,"US"
"598","1733",0,0.338153378559572,0.345466435959399,1,0.54626360438374,"US"
"599","1734",0,0.318653667854332,0.308691912314615,1,0.62476490126118,"US"
"600","1735",0,0.640577107979116,0.624668773444972,1,0.623379546635043,"US"
"601","1736",0,0.386277247006326,0.406881790716407,1,0.589644952392292,"US"
"602","1737",0,0.744918741284696,0.690505521393117,1,0.743608335302874,"US"
"603","1738",0,0.703019996351733,0.698266457417553,1,0.640872505458578,"US"
"604","1739",0,-0.249485032968242,-0.258625613737808,1,0.213870280672656,"US"
"605","174",0,0.975306618766246,0.975202893511824,3,0.073730353264497,"CA"
"606","1740",0,-0.100659045074889,-0.0991960576279765,1,0.263972069958935,"US"
"607","1741",0,-0.485276650028569,-0.488798741326271,1,0.379981691142359,"US"
"608","1742",0,0.511293965787257,0.497218741785525,2,NA,"US"
"609","1743",0,0.0295285320837711,0.00311078102211026,1,NA,"US"
"610","1744",0,0.491158183237668,0.505545368030523,1,NA,"US"
"611","1745",0,0.409197797138852,0.416642989338676,1,0.324300514118662,"US"
"612","1746",0,0.401228937736789,0.46503404970274,2,0.465299885256953,"US"
"613","1747",0,0.919374741073912,0.919592847752292,2,0.338747707593454,"US"
"614","1748",0,0.830937253317556,0.843149123973496,3,0.311329787443478,"US"
"615","1749",0,0.982425145106729,0.982406663289198,2,0.262016675160236,"US"
"616","175",0,0.928947183297166,0.930064640467507,3,0.00825395516774863,"CA"
"617","1750",0,0.68387602191851,0.673404507908629,1,0.517770434706988,"US"
"618","1751",0,0.555207273104785,0.59764523727619,2,0.366123297121909,"US"
"619","1752",0,0.938138942258044,0.93385005425837,2,0.338799839919455,"US"
"620","1753",0,0.625990536836307,0.623702001911322,1,0.444037912620971,"US"
"621","1754",0,0.727887560283142,0.717791177064781,2,0.347141340762911,"US"
"622","1755",0,0.930925083888919,0.937703006483001,2,0.430575469912662,"US"
"623","1756",0,0.626369694552429,0.632852041363567,2,0.425400700586919,"US"
"624","1757",0,0.499281859397109,0.511207574733427,1,0.475586225935047,"US"
"625","1758",0,0.46459554467291,0.451555536701316,1,0.524014443370006,"US"
"626","1759",0,0.958043345243331,0.962885635301753,2,0.267822027661802,"US"
"627","1760",0,0.969763826518861,0.965877842830547,2,0.20113165822456,"US"
"628","1761",0,0.989830471767993,0.989845217357007,2,NA,"US"
"629","1762",0,0.984255424476712,0.984303833108612,2,NA,"US"
"630","1763",0,0.912064281608739,0.902277817097184,2,NA,"US"
"631","1764",0,0.748265614953269,0.764175514501913,2,0.500777169673714,"US"
"632","1765",0,0.29438046364299,0.290249960723489,1,0.38512070773424,"US"
"633","1766",0,0.123044554104973,0.121957754029695,1,0.378147015484061,"US"
"634","1767",0,0.855282081006416,0.865162174919259,3,0.596497258209986,"US"
"635","1768",0,0.636200217448394,0.643052876569284,2,0.686660808844551,"US"
"636","1769",0,0.67815017149471,0.690949794764182,3,0.312497179298392,"US"
"637","1770",0,0.59774452582987,0.589340053410668,1,0.679514936897818,"US"
"638","1771",0,0.701232155012916,0.698732530661263,2,0.496742823102766,"US"
"639","1772",0,0.647674288852863,0.648047958838208,2,0.575946883529639,"US"
"640","1773",0,0.737042366639275,0.727606032640913,1,0.570590116628887,"US"
"641","1774",0,-0.00185942828206409,-0.0634789530038991,1,0.430872465622965,"US"
"642","1775",0,0.190050193027509,0.179154496103281,1,0.570469458847725,"US"
"643","1776",0,0.133695530972032,0.124200320612099,1,0.44404297519689,"US"
"644","1777",0,0.245060455910902,0.22971074188147,1,0.59365870810468,"US"
"645","1778",0,0.233624277164868,0.236299397617371,1,0.616991244022815,"US"
"646","1779",0,0.376345656100634,0.394728715480858,1,0.627400209466171,"US"
"647","178",0,0.979075944459777,0.978931334868673,2,-0.305935219553809,"CA"
"648","1780",0,0.342475545466247,0.397156752268015,2,0.523971357064436,"US"
"649","1781",0,0.121743327959058,0.128003008393913,1,0.582553025243287,"US"
"650","1782",0,-0.213033135028721,-0.342917194147466,1,0.695430224282386,"US"
"651","1783",0,0.128855726619376,0.132989919761499,1,0.491819163068941,"US"
"652","1784",0,0.430944888911499,0.428902240963137,1,0.5188843588911,"US"
"653","1785",0,0.277002875098536,0.36007661682942,1,0.343715196545943,"US"
"654","1786",0,0.52243447674701,0.52099234583411,1,0.60165509770315,"US"
"655","1787",0,0.543342004462697,0.544240934120476,1,0.630115391058039,"US"
"656","1788",0,0.40703107580532,0.443958477559381,1,0.489322941977506,"US"
"657","1789",0,0.539577644834678,0.555234007777313,2,0.529551625220114,"US"
"658","179",0,0.998181573597962,0.998510290642861,3,0.250014275817983,"CA"
"659","1790",0,0.469536644135519,0.459695691641136,2,0.527284408359422,"US"
"660","1791",0,0.195904296820832,0.206555351836342,1,0.504084183519382,"US"
"661","1792",0,0.742316210306043,0.74035783726188,2,0.640124749382632,"US"
"662","1793",0,0.828616083004659,0.827521010939285,2,0.547711856318396,"US"
"663","1794",0,0.523675726735052,0.527758304136146,1,0.591674570696493,"US"
"664","1795",0,0.558625882372486,0.542700264357866,2,0.626119306951381,"US"
"665","1796",0,0.85391361331071,0.859102380999216,2,0.356525127876989,"US"
"666","1797",0,0.768295233773225,0.765350832417658,1,0.411296797961978,"US"
"667","1798",0,0.849739811772147,0.849832373760471,2,0.409519979649136,"US"
"668","1799",0,0.666637838303952,0.666442999585576,1,0.36828354611822,"US"
"669","180",0,0.969752296565935,0.968283925657998,3,-0.371047045133478,"CA"
"670","1800",0,0.71800618915609,0.717132591563921,1,0.394066761084348,"US"
"671","1801",0,0.77156329713366,0.77262209315477,1,0.424132936749351,"US"
"672","1802",0,0.727442999856659,0.721358543671653,1,0.463745674213546,"US"
"673","1803",0,0.511706293148752,0.607428396699578,1,0.452926864463306,"US"
"674","1804",0,0.658898233036598,0.658076333041387,1,0.471138711563332,"US"
"675","1805",0,0.827835118522569,0.826700571187539,1,0.541032571579103,"US"
"676","1806",0,0.764963743626077,0.765053226304323,1,0.513404461920948,"US"
"677","1807",0,0.783180007076734,0.788718411372407,1,0.525022648918873,"US"
"678","1808",0,0.772278888537899,0.767943415499819,1,0.352927469155268,"US"
"679","1809",0,0.746085827283474,0.746541673578449,1,0.430735355441252,"US"
"680","181",0,0.853749572044721,0.851949827038927,3,-0.0228256290573297,"CA"
"681","1810",0,0.557931605583239,0.555663164419272,1,0.251367488273603,"US"
"682","1811",0,0.680994293429151,0.666471563155371,1,0.450989845011392,"US"
"683","1812",0,0.701350974478431,0.701084528359879,1,0.481570984675584,"US"
"684","1813",0,0.767144158223907,0.760014337245724,1,0.68129776586267,"US"
"685","1814",0,0.814925921654294,0.818520620667949,1,0.637077116359509,"US"
"686","1815",0,0.641942254277042,0.631329285335132,1,0.570032265188603,"US"
"687","1816",0,0.735276613488325,0.724948045558848,1,0.533926870580206,"US"
"688","1817",0,0.630306166443389,0.62942261042283,1,0.390540940296132,"US"
"689","1818",0,0.744204574459558,0.7441402195804,1,0.441504125793182,"US"
"690","1819",0,0.672921542696145,0.674253773706435,1,0.457597587706635,"US"
"691","1820",0,0.687420136224828,0.68945149982564,1,0.463617350772506,"US"
"692","1821",0,0.709691318601417,0.70915536543385,1,0.411671463769896,"US"
"693","1822",0,0.743134070173933,0.743544952199343,1,0.397365694431045,"US"
"694","1823",0,0.447937098726749,0.455171760176614,1,0.235965497077595,"US"
"695","1824",0,0.608412306763713,0.618536243169377,1,0.488551171298412,"US"
"696","1825",0,0.570665820310302,0.577432256937217,1,0.479499421407107,"US"
"697","1826",0,0.733680047989579,0.7288125994845,1,0.428666656375555,"US"
"698","1827",0,0.503768702697231,0.502617920490811,1,0.513149774833888,"US"
"699","1828",0,0.536607843367799,0.543819161363426,1,0.486185320012391,"US"
"700","1829",0,0.63447514157291,0.616127753704313,2,0.48615163687497,"US"
"701","183",0,0.997343299810244,0.997173788057396,2,NA,"CA"
"702","1830",0,0.408175767111764,0.40059421047719,1,0.523400407187559,"US"
"703","1831",0,0.479862808030562,0.495111612793221,1,0.516972523434117,"US"
"704","1832",0,0.572223795707715,0.570179288819982,1,0.50905933100968,"US"
"705","1833",0,0.796197339545782,0.818624469690197,2,NA,"US"
"706","1834",0,0.530063966835989,0.526758803239367,1,0.402224410024733,"US"
"707","1835",0,0.660532933995624,0.662071523792364,2,0.44810468457117,"US"
"708","1836",0,0.428945225076563,0.437375442899393,1,0.372974208787306,"US"
"709","1837",0,0.607933348001868,0.607030813754522,1,0.490503786337197,"US"
"710","1838",0,0.524263141022372,0.52428287040353,1,0.505895884181169,"US"
"711","1839",0,0.246798049494477,0.244262288676349,0,0.485530763710122,"US"
"712","1840",0,0.160168887005931,0.111710572648796,1,0.437374727179343,"US"
"713","1841",0,0.702077556626303,0.685934979973322,1,0.688577744958952,"US"
"714","1842",0,0.733810338431765,0.72843403881377,1,0.485047451353459,"US"
"715","1843",0,0.590915688645033,0.580386706956963,1,0.642604671880588,"US"
"716","1844",0,0.566730462201827,0.548859085463632,1,0.553794341406776,"US"
"717","1845",0,0.75893142781543,0.775759890553006,1,0.594403026875215,"US"
"718","1846",0,0.48957726264134,0.481618549438312,1,0.596262763202768,"US"
"719","1847",0,0.762327620700379,0.758652895205661,1,0.452531807404321,"US"
"720","1848",0,0.810262825595991,0.810147785673642,1,0.502198397459884,"US"
"721","1849",0,0.537854760017126,0.5157396270895,1,0.614991364129259,"US"
"722","1850",0,0.728677392099124,0.727120325027254,1,0.468159203732401,"US"
"723","1851",0,0.492392809719402,0.499590164415538,1,0.644221606024045,"US"
"724","1852",0,0.767848127857876,0.767112106155812,1,0.681258923885048,"US"
"725","1853",0,0.683801067244172,0.669876648704588,1,0.661312198807536,"US"
"726","1854",0,0.825680207579937,0.824261389465239,1,0.662962988647696,"US"
"727","1855",0,0.418974997429474,0.412299445064526,1,0.615973591118952,"US"
"728","1856",0,-0.0528029132186643,-0.142258844225075,1,0.375717951202045,"US"
"729","1857",0,0.312554859912708,0.320555179396422,1,0.571682318514146,"US"
"730","1858",0,0.618745977223113,0.619001776165599,1,0.399202224302659,"US"
"731","1859",0,0.80444607091963,0.804840662387264,2,0.344513068709267,"US"
"732","186",0,0.991541693130763,0.991460780941344,4,NA,"CA"
"733","1860",0,0.820817771016311,0.808524208965985,2,0.216702167029539,"US"
"734","1861",0,0.939210158308575,0.939830617690774,2,0.0979496930700344,"US"
"735","1862",0,0.806466442919542,0.804913903317779,1,-0.0992133773453163,"US"
"736","1863",0,0.993912112222481,0.993888766085384,2,-0.0927597231033461,"US"
"737","1864",0,0.991328791904446,0.99130095334409,3,-0.154225066434461,"US"
"738","1865",0,0.965663715563553,0.965562563951447,2,0.0371608922897371,"US"
"739","1866",0,0.927662558790167,0.928464855806437,2,0.109060136505269,"US"
"740","1867",0,0.968401181221851,0.967686113583231,2,0.215170237366903,"US"
"741","1868",0,0.982375528802233,0.982694483601706,2,0.288929193477348,"US"
"742","1869",0,0.97684845222382,0.976740488082562,2,0.20534782342027,"US"
"743","187",3,NA,NA,2,NA,"CA"
"744","1870",0,0.941745509534218,0.942357495139022,2,0.553648237292766,"US"
"745","1871",0,0.765864829070236,0.763317409381243,1,0.412276351269551,"US"
"746","1872",0,0.93650927323747,0.936690951234637,2,0.32663193546444,"US"
"747","1873",0,0.98167852762678,0.981421003288531,3,0.318896989660763,"US"
"748","1874",0,0.951526652586421,0.951884917368828,2,0.288775857049533,"US"
"749","1875",0,0.869837742899538,0.874068376916065,1,-0.0526496699926462,"US"
"750","1876",0,0.867856102611249,0.869576214025573,1,0.434146010000314,"US"
"751","1877",0,0.940697045242211,0.940168543569597,2,0.271917545545167,"US"
"752","1878",0,0.948633419638766,0.948398441734866,2,0.311577773260813,"US"
"753","1879",0,0.844126830517783,0.834438093883888,2,0.422800293645051,"US"
"754","188",0,0.932421623918793,0.932720912834791,2,-0.240978664974695,"CA"
"755","1880",0,0.747385930214489,0.747211019679772,2,0.393121623102441,"US"
"756","1881",0,0.507147933771855,0.489401548994993,1,0.374599941834677,"US"
"757","1882",0,0.749866119022355,0.747274085866383,2,0.34782080472259,"US"
"758","1883",0,0.37999333890535,0.374377735104666,1,0.293529898635088,"US"
"759","1884",0,0.540579877804576,0.545938716923051,1,0.260623028483239,"US"
"760","1885",0,0.759644200771561,0.771508287424339,1,0.391589639371062,"US"
"761","1886",0,0.566115272867776,0.569616547904951,1,0.32375553492759,"US"
"762","1887",0,0.591309894639854,0.580877709089505,1,0.319765419090866,"US"
"763","1888",0,0.813671237036696,0.813542897134138,1,0.342700460465943,"US"
"764","1889",0,0.900668874602543,0.900163884874865,1,0.218960919477785,"US"
"765","189",0,0.92227815297481,0.923545324362332,2,-0.352953430606103,"CA"
"766","1890",0,0.964930690477568,0.964767864458454,3,-0.0812203134429328,"US"
"767","1891",0,0.973048116547278,0.972785307639965,2,-0.0867611904617847,"US"
"768","1892",0,0.909170679454199,0.912904831223827,2,-0.342795523612639,"US"
"769","1893",0,0.924672369053317,0.925025553156147,2,0.0609781316763165,"US"
"770","1894",0,0.916398365505862,0.914446757720331,2,0.049458459600229,"US"
"771","1895",0,0.949001880807456,0.948923796721733,2,-0.213534637737231,"US"
"772","1896",0,0.970935075611874,0.973952440604228,2,-0.334700888792123,"US"
"773","1897",0,0.994525569440412,0.994185950731449,2,0.324829548806905,"US"
"774","1898",0,0.966754300149188,0.966564536658845,2,0.232896507890743,"US"
"775","1899",0,0.762345518084867,0.761948334597381,1,0.10834475702462,"US"
"776","19",0,0.985789805947584,0.985772293006614,2,0.430200611044816,"CA"
"777","1900",0,0.918008919648489,0.917109032205899,3,0.25757714771075,"US"
"778","1901",0,0.854500332157485,0.861921757566775,1,0.318836418011318,"US"
"779","1902",0,0.653075810978755,0.64981477868735,1,0.246609940150697,"US"
"780","1903",0,0.521394818422682,0.524861390503581,1,0.263481505230482,"US"
"781","1904",0,0.810952861782456,0.811734494242781,1,0.44991658860508,"US"
"782","1905",0,0.410932989300295,0.408934662105539,1,0.181171025535668,"US"
"783","1906",0,0.416805169323489,0.411972654513043,1,0.216440306468607,"US"
"784","1907",0,0.574218012477048,0.576072862432931,1,0.337745695699754,"US"
"785","1908",0,0.431676035687502,0.427049647587136,1,0.304277022824764,"US"
"786","1909",0,0.771155601558429,0.777684264423518,2,0.393203550439366,"US"
"787","191",0,0.9598050785276,0.960089482583169,2,-0.0990185946312161,"CA"
"788","1910",0,0.870364026383132,0.871928852633418,1,0.41741723571397,"US"
"789","1911",0,0.697449252007916,0.713568852842078,2,0.313726890236115,"US"
"790","1912",0,0.567797835520476,0.576794221614758,1,0.211490936348145,"US"
"791","1913",0,0.566453963076447,0.558352010596671,1,0.255730573569512,"US"
"792","1914",0,0.740392100256016,0.737084650435946,1,0.409866489975815,"US"
"793","1915",0,0.584023914623938,0.588779205225702,1,0.414125323143062,"US"
"794","1916",0,0.624753297071725,0.627781169432595,1,0.397551657621879,"US"
"795","1917",0,0.568132418780495,0.573196916885413,1,0.371825258672283,"US"
"796","1918",0,0.500572693366176,0.499581243540543,1,0.315820782727748,"US"
"797","1919",0,0.552833795355116,0.553103738571225,1,0.376868654762881,"US"
"798","1920",0,0.574349543900717,0.568303209225912,1,0.402192783153711,"US"
"799","1921",0,0.857828446238117,0.857227333959532,2,0.46500914259317,"US"
"800","1922",0,0.655290395599364,0.630612189142315,1,0.447997485632034,"US"
"801","1923",0,0.858759152943248,0.855920821724063,2,0.391774923501011,"US"
"802","1924",0,0.927792266434815,0.925443462343877,2,0.414076617117221,"US"
"803","1925",0,0.579836507525799,0.570392125120933,1,0.329496664653874,"US"
"804","1926",0,0.428372516322393,0.384532250974381,1,0.36800363677972,"US"
"805","1927",0,0.488123791663218,0.470688794443168,1,0.39270866885246,"US"
"806","1928",0,0.484343861165894,0.486668377190549,1,0.430707511214459,"US"
"807","1929",0,0.485203094893766,0.506049641722006,1,0.387061519446014,"US"
"808","1930",0,0.428791322067393,0.423020923363717,1,0.471662618879851,"US"
"809","1931",0,0.973105673053828,0.973095805745863,2,0.155836899220121,"US"
"810","1932",0,0.987679741413923,0.987799011978999,2,0.0455171841542714,"US"
"811","1933",0,0.801776100819746,0.8014350636509,1,0.44757773082627,"US"
"812","1934",0,0.97272317052396,0.972421703047996,2,-0.181355635733614,"US"
"813","1935",0,0.987102236147147,0.987753066861628,2,-0.109856106773699,"US"
"814","1936",0,0.96185680481032,0.961799895938596,2,NA,"US"
"815","1937",0,0.9570585679372,0.957363202266046,2,NA,"US"
"816","1938",0,0.823099878974437,0.819272429107629,2,NA,"US"
"817","1939",0,0.959087321980038,0.961892328182959,2,NA,"US"
"818","1940",0,0.983717526476213,0.983711470507587,2,NA,"US"
"819","1941",0,0.968949641753492,0.967935159166108,1,NA,"US"
"820","1942",0,0.911479189006633,0.913290875442876,2,NA,"US"
"821","1943",0,0.529430135726699,0.529670142575216,1,-0.354245542927343,"US"
"822","1944",0,0.377738661416328,0.387499734467191,1,-0.196688030388452,"US"
"823","1945",0,0.747192990792855,0.759489760343168,2,-0.215970563547151,"US"
"824","1946",0,0.436239021967503,0.429845217566634,1,-0.199957482090131,"US"
"825","1947",0,0.72441382725778,0.745721810863751,2,-0.34895126989512,"US"
"826","1948",0,0.787781845312402,0.792263017641612,2,-0.272988170911124,"US"
"827","1949",0,0.86675655106613,0.865343021590236,2,-0.133219582347085,"US"
"828","195",0,0.994616845198587,0.994397616696057,3,0.303677568075516,"CA"
"829","1950",0,0.853577964622382,0.852763525399753,2,-0.155088245627741,"US"
"830","1951",0,0.885895459224642,0.886746137200439,2,0.066067355359777,"US"
"831","1952",0,0.594537628783562,0.601195503842853,1,0.266816263140155,"US"
"832","1953",0,0.618397675410012,0.616021323400903,1,0.241147969073614,"US"
"833","1954",0,0.995390636312324,0.996009498957388,1,0.227932114043318,"US"
"834","1955",0,0.833512804330418,0.803999746005381,1,0.330466921677642,"US"
"835","1956",0,0.860696442408804,0.835876970712853,3,0.0729204219834295,"US"
"836","1957",0,0.627880779364945,0.622534493442201,1,0.0172084213835988,"US"
"837","1958",0,0.822344354408855,0.826385889135677,1,-0.412195198169104,"US"
"838","1959",0,0.733510528086637,0.737563833325012,1,0.338581173700807,"US"
"839","1960",0,0.805562823613342,0.805145983668383,2,0.143206214866594,"US"
"840","1961",0,0.67108776546806,0.669416467634122,1,0.354058826435204,"US"
"841","1962",0,0.800437878263109,0.800376140420242,1,0.355853333786154,"US"
"842","1963",0,0.775812666633882,0.775884883780041,1,0.275135976290541,"US"
"843","1964",0,0.882247182982248,0.876584905840495,2,0.337740493977654,"US"
"844","1965",0,0.958469396089617,0.958844043067317,3,-0.363509033991265,"US"
"845","1966",0,0.96493957395341,0.963347369975276,3,-0.256618283615441,"US"
"846","1967",0,0.910964002463028,0.906135304015468,2,-0.344779672602583,"US"
"847","1968",0,0.874404651406167,0.87466265651569,2,-0.041705464181403,"US"
"848","1969",0,0.77713543405522,0.775991177497651,1,-0.0892125579378855,"US"
"849","197",0,0.689642480226748,0.688112051268386,2,-0.510176336592717,"CA"
"850","1970",0,0.778164974710007,0.778327641025064,1,-0.148147497437856,"US"
"851","1971",0,0.542047640620504,0.573944601586488,1,0.208187843975853,"US"
"852","1972",0,0.964278237322903,0.964121345365536,3,-0.0934051434180962,"US"
"853","1973",0,0.96750818692827,0.96752317218666,2,NA,"US"
"854","1974",0,0.987795633356185,0.987940536036206,2,-0.100276083531644,"US"
"855","1975",0,0.956523051394728,0.960311694879903,2,-0.0918502432059694,"US"
"856","1976",0,0.962505076238237,0.965136503964906,2,-0.224867510703056,"US"
"857","1977",0,0.697632648010182,0.696666278000573,1,0.269574956051653,"US"
"858","1978",0,0.447247192718771,0.470027240377767,1,0.417826679202907,"US"
"859","1979",0,0.449656189472791,0.492411442076857,1,0.420860199015877,"US"
"860","198",0,0.929019787345994,0.922902039047879,2,-0.416288273460614,"CA"
"861","1980",0,0.321764155896632,0.318956532393848,1,0.345069392279108,"US"
"862","1981",0,0.214518171667786,0.218696194465748,1,-0.37811847709244,"US"
"863","1982",0,0.231598427953787,0.302444052109497,1,0.167788205088513,"US"
"864","1983",0,0.642035041393084,0.644667435231827,2,0.105188501108361,"US"
"865","1984",0,0.489912673465048,0.48651278299818,1,0.346691793798245,"US"
"866","1985",0,0.0955872050023063,0.133249782796325,1,0.0578375340786793,"US"
"867","1986",0,0.43847455790349,0.460041347185137,1,0.37349524208282,"US"
"868","1987",0,0.41960906776042,0.42045241547883,1,0.398658688748129,"US"
"869","1988",0,0.104975416833976,0.101963380120624,0,0.316302030240343,"US"
"870","1989",0,0.274226084660222,0.27739940853946,1,0.366433003100905,"US"
"871","199",0,0.972938479466945,0.975890789653864,3,-0.183240379440419,"CA"
"872","1990",0,0.645993703193772,0.64539938857614,2,0.471890207061193,"US"
"873","1991",0,0.74369814271302,0.742738879331012,1,0.323452298579162,"US"
"874","1992",0,0.474371286173989,0.467680497961873,1,0.252283966222788,"US"
"875","1993",0,0.418570875519829,0.37977151633948,1,0.200436508166524,"US"
"876","1994",0,0.379217044479409,0.387413636545236,1,0.196939102711406,"US"
"877","1995",0,0.593581767751493,0.587807781597625,2,0.287616592159653,"US"
"878","1996",0,0.590238164941657,0.583641974624215,1,0.366874010193861,"US"
"879","1997",0,0.735978753319362,0.732890372016724,2,0.386428246823001,"US"
"880","1998",0,0.550180783951742,0.555913975175184,1,0.422369671479777,"US"
"881","1999",0,0.41247359351401,0.412900208980455,1,0.376678018722443,"US"
"882","2",0,0.950867723903977,0.950976618868783,3,NA,"CA"
"883","200",0,0.912403079461614,0.912181995797275,3,-0.235493520741682,"CA"
"884","2000",0,0.909511431435406,0.908231453699432,2,0.389251508026509,"US"
"885","2001",0,0.831672255624793,0.829015934175509,3,0.455490138350619,"US"
"886","2002",0,0.421249169366923,0.423586587609384,1,0.373482111692531,"US"
"887","2003",0,0.477200474802543,0.474574545225249,1,0.116497538464823,"US"
"888","2004",0,0.108666027191145,0.144947747086698,1,0.218681716169886,"US"
"889","2005",0,0.528079947967496,0.531329417206605,1,0.449427447519509,"US"
"890","2006",0,0.767969892664617,0.766676179507289,1,0.416545143556,"US"
"891","2007",0,0.81011491095366,0.807620871909609,2,0.407221110358412,"US"
"892","2008",0,0.61336999311041,0.606133350322134,1,0.235963715103657,"US"
"893","2009",0,0.98269605833154,0.982501747748679,2,-0.272886284485321,"US"
"894","2010",0,0.585404249486544,0.585340907005268,1,-0.211509811079533,"US"
"895","2011",0,0.422832833011946,0.500692288908876,1,0.282886016476424,"US"
"896","2012",0,0.546290251506765,0.623484462271052,1,0.238231220748117,"US"
"897","2013",0,0.750010494955744,0.733438661113579,2,0.434259724030908,"US"
"898","2014",0,0.586382596628278,0.586646796047932,1,0.335059643268226,"US"
"899","2015",0,0.356188750337865,0.356155946052011,0,0.0753484696978061,"US"
"900","2016",0,0.421442850360438,0.422454257732448,1,0.36839996094143,"US"
"901","2017",0,0.19459417049623,0.160031520628171,1,0.153805704064718,"US"
"902","2018",0,0.43942159935378,0.446271424685882,1,0.20455718889485,"US"
"903","2019",0,0.151631255229889,0.145729960921094,1,0.287792003417226,"US"
"904","202",0,0.997000288968026,0.996823438916378,3,0.255042182743947,"CA"
"905","2020",0,0.334768334269459,0.374288967791941,1,0.318961337967262,"US"
"906","2021",0,0.786111178480685,0.716669357097129,1,0.0938402511152899,"US"
"907","2022",0,0.291881066448852,0.297078371804998,1,0.0330548866225022,"US"
"908","2023",0,0.335878080352213,0.332268702891619,1,0.439911036906585,"US"
"909","2024",0,0.264428324853012,0.241383223871918,1,0.439458379904644,"US"
"910","2025",0,0.347528263874906,0.35457895228814,1,0.508298169017469,"US"
"911","2026",0,-0.0269842320684038,0.023536936278283,1,0.512383957076484,"US"
"912","2027",0,-0.0397698752003064,-0.0718079926585897,1,0.599615672131653,"US"
"913","2028",0,0.0653747412977133,-0.00851656528666234,1,0.50289247552801,"US"
"914","2029",0,0.237714514180755,0.219913614162498,1,-0.0162073318539278,"US"
"915","203",0,0.937441784443661,0.937783842690107,2,-0.402738004130236,"CA"
"916","2030",0,0.441480351234117,0.407767457477491,1,0.189669878881795,"US"
"917","2031",0,0.581391913999837,0.546905591215506,1,0.184096015648637,"US"
"918","2032",0,-0.956259902993821,0.00878826277407252,1,NA,"US"
"919","2033",0,-0.284331063437519,-0.34255407138042,1,NA,"US"
"920","2034",0,0.233260758405994,0.234755145629121,1,NA,"US"
"921","2035",0,0.355985147102221,0.357527451020798,1,0.556664798254907,"US"
"922","2036",0,0.814588510783256,0.828367627757296,3,0.350861406326061,"US"
"923","2037",0,0.0369319582636901,0.0270485290388568,0,0.55947548420873,"US"
"924","2038",0,0.0381465721550626,0.0808097112635509,2,0.397145666624137,"US"
"925","2039",0,-0.00972791480378632,0.0250916875749012,1,0.501466419582653,"US"
"926","204",0,0.999471227475829,0.999429813584392,2,NA,"CA"
"927","2040",0,-0.112138389556811,-0.104642143826345,1,0.436237729650572,"US"
"928","2041",0,0.394142174041773,0.369479171819733,1,0.25012049248473,"US"
"929","2042",0,0.631717911473979,0.636194391410594,2,0.460939353702837,"US"
"930","2043",0,0.152467956220029,0.170052241884878,2,0.283731546368356,"US"
"931","2044",0,0.363606289993547,0.354574507341423,2,0.494615919565099,"US"
"932","2045",0,-0.451212139280338,-0.315939068697542,1,0.230855401708107,"US"
"933","2046",0,-0.0208017591606401,-0.0354692164683363,2,0.339445502720636,"US"
"934","2047",0,-0.0606367944751971,-0.00525310576549498,1,0.286601440329502,"US"
"935","2048",0,-0.977674178676643,-0.975293207352274,1,0.110808166497492,"US"
"936","2049",0,-1.48956117172781,-1.6697956137263,1,0.119798717774066,"US"
"937","2050",0,0.261346632410018,0.28974991736696,2,0.354651222946398,"US"
"938","2051",0,-0.231781578134092,0.0234624370338734,1,0.183690685577138,"US"
"939","2052",0,-0.190943420719651,-0.095153380961146,1,NA,"US"
"940","2053",0,0.190182716483339,0.186709238374,0,NA,"US"
